loan_loan_id,account_id,loan_date,loan_amount,loan_duration,loan_payments,loan_status,district_id,acc_frequency,day_before_loan,sum_monthly_payment_amount,sum_monthly_payment_amount_in,sum_monthly_payment_amount_out,sum_monthly_payment_out_household,sum_monthly_payment_out_insurrance,sum_monthly_payment_in_interest_credited,sum_monthly_payment_out_payment_for_statement,sum_monthly_payment_out_sanction_interest_neg_bal,count_out_sanction_interest_neg_bal,count_monthly_payment_trans,current_monthly_payment_amount_out,current_monthly_payment_out_household,current_monthly_payment_out_insurrance,current_monthly_payment_out_payment_for_statement,current_monthly_payment_in_interest_credited,sum_other_amount,count_other_trans,sum_other_amount_in,sum_other_amount_out,balance_latest,client_gender,client_age,all_client_mean_age,all_client_count,card_type_classic,card_type_gold,card_type_junior,num_inhabitants,urban_rate,avg_salary,num_enterpreneurs_per1000inhabitants,unemploy_rate,number_crimes
6554,7637,1997-01-29,390096,48,8127.0,C,46,monthly,163.0,223879,134079.0,89800.0,0.0,0.0,525.0,0.0,0.0,0,16,31400.0,0.0,0.0,0.0,192.0,223354,12,133554.0,89800.0,44278,M,21,23.5,2,0,0,1,112709,0.735,8369,117,2.005,2736.0
6562,7674,1997-03-21,94488,24,3937.0,C,1,monthly,243.0,769130,419906.0,349224.0,8862.0,0.0,1651.0,90.0,0.0,0,66,38275.0,1477.0,0.0,15.0,278.0,758527,46,418255.0,340272.0,70684,M,41,41.0,1,0,0,0,1204953,1.0,12541,167,0.315,92392.0
6568,7713,1998-02-25,220440,60,3674.0,C,50,weekly,641.0,553618,292509.0,261109.0,50508.0,0.0,2855.0,180.0,0.0,0,75,20048.0,8418.0,0.0,30.0,95.0,500075,45,289654.0,210421.0,31402,F,44,44.0,1,0,0,0,102609,0.52,8187,94,5.125,2128.5
6569,7721,1998-05-28,45456,12,3788.0,C,13,monthly,329.0,497031,277064.0,219967.0,0.0,0.0,1769.0,90.0,0.0,0,56,15215.0,0.0,0.0,15.0,176.0,495172,40,275295.0,219877.0,57101,F,52,52.0,1,1,0,0,53921,0.413,8598,123,2.98,1736.0
6571,7733,1998-05-12,140064,24,5836.0,C,19,weekly,673.0,1955543,1014709.0,940834.0,0.0,0.0,6522.0,540.0,0.0,0,142,32742.0,0.0,0.0,30.0,360.0,1948481,102,1008187.0,940294.0,73904,F,49,49.0,1,1,0,0,51428,0.527,8402,120,3.54,1049.0
6574,7745,1997-12-20,77544,36,2154.0,C,2,monthly,386.0,692158,356452.0,335706.0,81280.0,0.0,1463.0,120.0,0.0,0,64,34575.0,10160.0,0.0,15.0,92.0,609295,37,354989.0,254306.0,20750,F,57,57.0,1,1,0,0,88884,0.467,8507,132,1.725,2416.5
6577,7753,1994-03-11,51696,24,2154.0,A,74,monthly,396.0,1417935,728067.0,689868.0,0.0,0.0,2893.0,165.0,0.0,0,102,11915.0,0.0,0.0,15.0,127.0,1414877,78,725174.0,689703.0,38202,F,31,31.0,1,1,0,0,323870,1.0,10673,100,5.07,18564.5
6578,7765,1995-12-11,27984,12,2332.0,A,52,weekly,519.0,554011,286197.0,267814.0,82170.0,0.0,2819.0,270.0,0.0,0,76,30494.0,8217.0,0.0,30.0,162.0,468752,41,283378.0,185374.0,18381,M,50,50.0,1,0,0,0,139012,0.619,8363,108,2.995,2681.5
6580,7769,1994-05-22,196080,48,4085.0,A,23,monthly,231.0,492210,289533.0,202677.0,0.0,0.0,1355.0,75.0,0.0,0,47,12215.0,0.0,0.0,15.0,124.0,490780,35,288178.0,202602.0,86857,M,41,41.0,1,0,0,0,87419,0.855,8624,102,2.18,3038.5
6585,7795,1996-10-29,372120,60,6202.0,C,64,monthly,663.0,2611329,1328951.0,1282378.0,0.0,0.0,5315.0,300.0,0.0,0,172,21615.0,0.0,0.0,15.0,243.0,2605714,131,1323636.0,1282078.0,46581,M,54,58.0,2,0,1,0,197099,0.747,9624,145,1.955,4374.5
6589,7815,1996-01-01,189696,24,7904.0,A,19,weekly,267.0,1030887,559760.0,471127.0,11800.0,17576.0,1913.0,240.0,0.0,0,89,40970.0,1475.0,2197.0,30.0,211.0,999358,56,557847.0,441511.0,88662,M,54,54.5,2,0,0,0,51428,0.527,8402,120,3.54,1049.0
6591,7819,1995-02-02,20832,48,434.0,C,38,monthly,550.0,377366,197617.0,179749.0,25389.0,16848.0,1654.0,210.0,0.0,0,151,10718.0,1953.0,1296.0,15.0,69.0,333265,93,195963.0,137302.0,17887,M,51,51.0,1,0,0,0,85852,0.598,8965,104,7.615,2737.5
6594,7824,1994-09-28,189696,24,7904.0,B,60,monthly,134.0,22500,22500.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,0.0,0.0,0.0,0.0,0.0,22500,5,22500.0,0.0,22500,F,29,29.0,1,0,0,0,110643,0.519,8441,115,3.9400000000000004,2065.5
6596,7844,1994-06-25,91584,24,3816.0,A,1,monthly,211.0,465089,257466.0,207623.0,0.0,0.0,969.0,30.0,0.0,0,31,46775.0,0.0,0.0,15.0,185.0,464090,23,256497.0,207593.0,49843,F,48,48.0,1,0,0,0,1204953,1.0,12541,167,0.315,92392.0
6598,7857,1995-01-18,68112,12,5676.0,A,75,monthly,532.0,1455082,747247.0,707835.0,106041.0,1918.0,3620.0,195.0,0.0,0,147,56651.0,8157.0,137.0,15.0,202.0,1343308,90,743627.0,599681.0,39416,F,22,22.0,1,0,0,0,138032,0.6459999999999999,8819,99,5.48,4284.0
6599,7859,1996-11-19,72120,12,6010.0,A,52,monthly,616.0,1466449,782538.0,683911.0,0.0,0.0,6225.0,225.0,0.0,0,102,22215.0,0.0,0.0,15.0,327.0,1459999,68,776313.0,683686.0,98632,F,47,43.5,2,0,1,0,139012,0.619,8363,108,2.995,2681.5
6600,7861,1995-10-08,21852,36,607.0,A,34,monthly,169.0,166182,104541.0,61641.0,0.0,26.0,640.0,15.0,0.0,0,18,18141.0,0.0,26.0,15.0,177.0,165501,11,103901.0,61600.0,42899,M,45,45.0,1,1,0,0,125236,0.877,9675,100,7.04,5256.5
6605,7890,1997-10-14,79344,48,1653.0,C,23,monthly,567.0,288537,159267.0,129270.0,64560.0,0.0,1697.0,210.0,0.0,0,105,5519.0,4304.0,0.0,15.0,110.0,222070,58,157570.0,64500.0,30004,F,48,48.0,1,0,0,0,87419,0.855,8624,102,2.18,3038.5
6607,7894,1997-10-21,153144,36,4254.0,C,27,monthly,560.0,2098579,1078145.0,1020434.0,86040.0,0.0,4079.0,255.0,0.0,0,171,116426.0,4780.0,0.0,15.0,231.0,2008205,118,1074066.0,934139.0,57716,M,30,30.0,1,1,0,0,67298,0.43799999999999994,8561,110,0.9450000000000001,1078.0
6612,7907,1997-08-31,97392,12,8116.0,A,70,monthly,400.0,741456,380800.0,360656.0,63270.0,0.0,1655.0,150.0,0.0,0,81,12442.0,6327.0,0.0,15.0,81.0,676381,48,379145.0,297236.0,20146,M,39,38.5,2,0,0,0,285387,0.899,10177,81,7.175,9993.0
6613,7926,1996-09-22,84120,24,3505.0,A,69,weekly,105.0,280613,172283.0,108330.0,0.0,0.0,622.0,30.0,0.0,0,19,48830.0,0.0,0.0,30.0,294.0,279961,15,171661.0,108300.0,45529,F,49,49.0,1,0,0,0,42821,0.484,8173,124,7.01,1358.0
6621,7957,1997-06-14,42900,12,3575.0,A,51,monthly,646.0,1995627,1046384.0,949243.0,110952.0,0.0,3582.0,270.0,0.0,0,175,59634.0,6164.0,0.0,15.0,255.0,1880823,118,1042802.0,838021.0,97149,M,35,37.0,2,1,0,0,121947,0.705,8541,131,2.7350000000000003,3667.5
6624,7965,1994-09-30,71460,12,5955.0,A,55,monthly,326.0,448639,262679.0,185960.0,29072.0,0.0,1667.0,60.0,0.0,0,43,27211.0,7268.0,0.0,15.0,160.0,417840,27,261012.0,156828.0,76721,M,54,55.0,2,0,0,0,157042,0.33899999999999997,8743,111,2.115,3776.5
6625,7966,1997-09-07,473280,60,7888.0,D,54,monthly,254.0,394015,209954.0,184061.0,0.0,0.0,2123.0,75.0,0.0,0,43,41501.0,0.0,0.0,15.0,326.0,391817,24,207831.0,183986.0,25909,F,32,32.0,1,0,0,0,387570,1.0,9897,140,1.78,18708.5
6632,7990,1998-04-23,144960,48,3020.0,C,9,monthly,601.0,1979449,1004344.0,975105.0,121686.0,0.0,4970.0,255.0,0.0,0,146,33314.0,7158.0,0.0,15.0,218.0,1852538,93,999374.0,853164.0,29245,F,32,32.0,1,0,0,0,81344,0.5529999999999999,8899,149,3.635,2737.0
6633,7997,1998-02-05,160656,24,6694.0,C,10,monthly,651.0,1774537,935086.0,839451.0,0.0,0.0,4021.0,285.0,0.0,0,146,67115.0,0.0,0.0,15.0,127.0,1770231,106,931065.0,839166.0,95643,F,29,29.0,1,0,0,0,92084,0.467,10124,141,0.52,4063.0
6641,8026,1997-09-09,128268,36,3563.0,C,36,monthly,170.0,218154,133239.0,84915.0,0.0,0.0,753.0,15.0,0.0,0,18,27315.0,0.0,0.0,15.0,212.0,217386,12,132486.0,84900.0,48338,M,57,57.0,1,1,0,0,159617,0.852,9198,131,3.79,5964.0
6642,8027,1994-06-05,77640,12,6470.0,A,44,weekly,333.0,795348,413087.0,382261.0,0.0,0.0,2698.0,180.0,0.0,0,60,48011.0,0.0,0.0,30.0,276.0,792470,44,410389.0,382081.0,30826,M,32,32.0,1,0,0,0,105606,0.53,8254,97,3.23,2245.5
6643,8038,1998-01-18,35856,24,1494.0,C,47,monthly,519.0,754408,415868.0,338540.0,62580.0,0.0,3572.0,180.0,0.0,0,95,22130.0,5215.0,0.0,15.0,293.0,688076,55,412296.0,275780.0,77334,F,32,32.0,1,1,0,0,162580,0.728,9538,111,1.655,5744.5
6644,8039,1996-10-20,93600,24,3900.0,A,9,monthly,308.0,432104,229169.0,202935.0,5370.0,16155.0,1996.0,60.0,0.0,0,55,9130.0,1074.0,3231.0,15.0,83.0,408523,31,227173.0,181350.0,26236,M,27,27.0,1,1,0,0,81344,0.5529999999999999,8899,149,3.635,2737.0
6645,8041,1994-11-06,140400,36,3900.0,A,1,monthly,392.0,494622,261447.0,233175.0,0.0,0.0,2766.0,75.0,0.0,0,45,19515.0,0.0,0.0,15.0,180.0,491781,27,258681.0,233100.0,28272,M,58,58.0,1,1,0,0,1204953,1.0,12541,167,0.315,92392.0
6647,8051,1994-06-01,208320,48,4340.0,A,1,weekly,479.0,801927,423055.0,378872.0,0.0,0.0,2815.0,330.0,0.0,0,85,38799.0,0.0,0.0,30.0,242.0,798782,59,420240.0,378542.0,44213,F,31,35.0,2,0,0,0,1204953,1.0,12541,167,0.315,92392.0
6650,8073,1994-02-17,49320,12,4110.0,B,24,after_transaction,167.0,516869,266271.0,250598.0,3475.0,0.0,964.0,500.0,0.0,0,49,23762.0,695.0,0.0,100.0,177.0,511930,34,265307.0,246623.0,15674,F,54,54.0,1,0,0,0,122603,0.8,8991,128,1.6549999999999998,5235.5
6655,8085,1997-10-17,260400,60,4340.0,D,73,monthly,557.0,1250444,635748.0,614696.0,14656.0,0.0,2467.0,225.0,0.0,0,127,22096.0,916.0,0.0,15.0,93.0,1233096,78,633281.0,599815.0,21055,F,49,49.0,1,0,0,0,182027,0.564,8746,90,3.52,4394.0
6659,8092,1996-02-20,56100,60,935.0,C,54,monthly,405.0,262253,138829.0,123424.0,55944.0,0.0,993.0,120.0,0.0,0,68,7331.0,6216.0,0.0,15.0,65.0,205196,39,137836.0,67360.0,15407,M,41,41.0,1,0,0,0,387570,1.0,9897,140,1.78,18708.5
6660,8094,1997-05-09,220428,36,6123.0,C,67,monthly,166.0,460848,254668.0,206180.0,5665.0,0.0,1024.0,15.0,0.0,0,20,35380.0,5665.0,0.0,15.0,232.0,454144,13,253644.0,200500.0,48503,M,37,37.0,1,0,0,0,106054,0.631,8110,109,6.125,3161.5
6665,8114,1997-08-15,99300,60,1655.0,C,59,monthly,671.0,876015,454104.0,421911.0,107244.0,0.0,2996.0,255.0,0.0,0,144,15287.0,5958.0,0.0,15.0,121.0,765520,88,451108.0,314412.0,32199,F,26,26.0,1,0,0,0,108871,0.621,8444,106,3.335,2450.0
6667,8127,1996-07-15,155880,24,6495.0,A,37,monthly,641.0,1737686,891122.0,846564.0,132880.0,0.0,4305.0,240.0,0.0,0,142,23820.0,8305.0,0.0,15.0,291.0,1600261,92,886817.0,713444.0,44565,F,31,31.0,2,1,0,0,114006,0.623,9065,123,4.895,4156.5
6668,8129,1994-07-30,74736,36,2076.0,A,45,monthly,399.0,548866,291054.0,257812.0,49472.0,0.0,1786.0,120.0,0.0,0,67,18299.0,6184.0,0.0,15.0,158.0,497488,39,289268.0,208220.0,33244,M,34,34.0,1,1,0,0,77917,0.535,8390,132,2.545,2101.0
6675,8158,1997-11-01,238716,36,6631.0,C,48,weekly,503.0,1289747,686393.0,603354.0,104918.0,0.0,4265.0,360.0,0.0,0,106,36616.0,9538.0,0.0,30.0,316.0,1180204,67,682128.0,498076.0,83069,M,35,35.0,1,0,0,0,78955,0.59,9060,124,2.07,1686.0
6676,8159,1995-06-13,29784,24,1241.0,A,26,monthly,125.0,83320,60620.0,22700.0,0.0,0.0,297.0,0.0,0.0,0,12,11300.0,0.0,0.0,0.0,129.0,83023,9,60323.0,22700.0,37920,F,30,28.0,2,0,0,0,170449,1.0,10787,131,2.8449999999999998,6151.0
6677,8169,1997-08-12,97980,60,1633.0,C,29,monthly,623.0,502411,259223.0,243188.0,34368.0,0.0,2059.0,240.0,0.0,0,137,10038.0,2148.0,0.0,15.0,90.0,465744,85,257164.0,208580.0,16039,F,19,19.0,1,0,0,0,45714,0.556,8843,113,3.2,853.0
6678,8173,1994-05-20,80340,12,6695.0,A,11,monthly,319.0,804151,446746.0,357405.0,0.0,0.0,2626.0,75.0,0.0,0,52,32715.0,0.0,0.0,15.0,342.0,801450,38,444120.0,357330.0,89343,F,23,22.0,2,0,0,1,75637,0.365,9622,154,0.495,3502.0
6682,8225,1998-03-30,36204,12,3017.0,D,50,monthly,478.0,648650,325740.0,322910.0,0.0,0.0,6139.0,165.0,25.0,3,115,29641.0,0.0,0.0,15.0,81.0,642321,56,319601.0,322720.0,2831,M,61,61.0,1,0,0,0,102609,0.52,8187,94,5.125,2128.5
6686,8260,1994-08-25,224604,36,6239.0,A,31,monthly,519.0,1352023,696154.0,655869.0,0.0,0.0,3408.0,180.0,0.0,0,93,35019.0,0.0,0.0,15.0,162.0,1348435,65,692746.0,655689.0,40287,M,23,21.5,2,0,0,1,51313,0.5920000000000001,8930,108,3.85,1390.0
6687,8261,1993-09-13,87840,24,3660.0,A,13,monthly,124.0,161447,102647.0,58800.0,0.0,0.0,1232.0,0.0,0.0,0,17,22000.0,0.0,0.0,0.0,419.0,160215,9,101415.0,58800.0,43848,F,19,16.5,2,0,0,0,53921,0.413,8598,123,2.98,1736.0
6688,8268,1997-09-26,8616,24,359.0,C,59,monthly,372.0,314437,171809.0,142628.0,13993.0,0.0,1895.0,105.0,0.0,0,79,11984.0,1999.0,0.0,15.0,188.0,298444,43,169914.0,128530.0,29184,M,24,24.0,1,0,0,0,108871,0.621,8444,106,3.335,2450.0
6694,8316,1995-03-19,134784,24,5616.0,A,70,monthly,288.0,513134,264676.0,248458.0,0.0,0.0,2899.0,90.0,0.0,0,55,10715.0,0.0,0.0,15.0,166.0,510145,32,261777.0,248368.0,16219,F,59,59.0,1,0,0,0,285387,0.899,10177,81,7.175,9993.0
6695,8320,1997-06-04,309660,60,5161.0,C,51,monthly,136.0,206609,125709.0,80900.0,0.0,0.0,741.0,0.0,0.0,0,17,26400.0,0.0,0.0,0.0,246.0,205868,9,124968.0,80900.0,44808,F,41,42.0,2,0,0,0,121947,0.705,8541,131,2.7350000000000003,3667.5
6696,8321,1994-05-09,89040,60,1484.0,C,77,monthly,392.0,299389,164346.0,135043.0,56328.0,0.0,2978.0,135.0,0.0,0,87,8956.0,7041.0,0.0,15.0,214.0,239948,44,161368.0,78580.0,29306,F,29,26.0,2,0,0,0,148545,0.535,8909,113,4.779999999999999,3525.0
6698,8327,1996-03-10,247728,48,5161.0,C,1,weekly,215.0,605604,329078.0,276526.0,12312.0,0.0,2555.0,90.0,0.0,0,50,79512.0,4104.0,0.0,30.0,485.0,590647,32,326523.0,264124.0,52552,M,20,20.0,1,0,0,1,1204953,1.0,12541,167,0.315,92392.0
6699,8330,1994-03-30,7656,24,319.0,A,48,monthly,367.0,521368,278859.0,242509.0,29664.0,0.0,3325.0,105.0,0.0,0,81,25943.0,3708.0,0.0,15.0,337.0,488274,44,275534.0,212740.0,36353,F,37,38.5,2,0,0,0,78955,0.59,9060,124,2.07,1686.0
6704,8377,1995-06-01,417060,60,6951.0,C,29,monthly,558.0,783217,432097.0,351120.0,4688.0,0.0,3578.0,60.0,0.0,0,74,97005.0,1172.0,0.0,15.0,659.0,774891,47,428519.0,346372.0,80621,F,38,39.5,2,0,0,0,45714,0.556,8843,113,3.2,853.0
6705,8381,1997-07-25,333648,48,6951.0,D,14,monthly,311.0,1231176,665494.0,565682.0,5180.0,0.0,3721.0,105.0,0.0,0,97,64373.0,740.0,0.0,15.0,496.0,1222170,65,661773.0,560397.0,99816,F,23,23.0,1,0,0,0,177686,0.748,10045,135,1.555,6449.5
6712,8405,1995-10-14,266220,60,4437.0,C,20,monthly,522.0,803710,420933.0,382777.0,5330.0,43472.0,3885.0,180.0,0.0,0,144,29764.0,410.0,3344.0,15.0,321.0,750843,74,417048.0,333795.0,38160,F,34,34.0,1,0,0,0,70646,0.584,8547,120,3.12,1552.5
6715,8411,1996-05-06,220620,60,3677.0,C,20,monthly,521.0,810381,418405.0,391976.0,69744.0,0.0,5321.0,195.0,0.0,0,128,25934.0,5812.0,0.0,15.0,219.0,735121,69,413084.0,322037.0,26333,F,56,56.0,1,0,0,0,70646,0.584,8547,120,3.12,1552.5
6721,8475,1994-01-21,21072,24,878.0,A,4,monthly,135.0,47468,39168.0,8300.0,0.0,0.0,454.0,0.0,0.0,0,15,2600.0,0.0,0.0,0.0,194.0,47014,9,38714.0,8300.0,30867,F,35,35.0,1,0,0,0,149893,0.674,9753,109,4.824999999999999,5568.0
6725,8489,1995-06-23,265320,36,7370.0,A,19,monthly,643.0,789199,412244.0,376955.0,65195.0,0.0,4906.0,240.0,0.0,0,148,18350.0,3835.0,0.0,15.0,219.0,718858,75,407338.0,311520.0,35290,F,51,50.0,2,0,0,0,51428,0.527,8402,120,3.54,1049.0
6726,8492,1995-09-03,85860,60,1431.0,C,2,monthly,431.0,324237,181800.0,142437.0,39627.0,0.0,2870.0,150.0,0.0,0,96,9118.0,4403.0,0.0,15.0,317.0,281590,49,178930.0,102660.0,39220,F,44,44.0,1,1,0,0,88884,0.467,8507,132,1.725,2416.5
6727,8505,1997-12-10,42840,12,3570.0,A,70,monthly,265.0,264087,160927.0,103160.0,0.0,0.0,1807.0,60.0,0.0,0,45,16495.0,0.0,0.0,15.0,256.0,262220,25,159120.0,103100.0,57767,M,62,62.0,1,0,0,0,285387,0.899,10177,81,7.175,9993.0
6729,8519,1994-08-11,74688,12,6224.0,A,23,monthly,496.0,1293776,661354.0,632422.0,164532.0,0.0,6699.0,180.0,0.0,0,112,45426.0,13711.0,0.0,15.0,443.0,1122365,56,654655.0,467710.0,28933,F,54,51.5,2,0,0,0,87419,0.855,8624,102,2.18,3038.5
6730,8523,1998-02-15,93036,12,7753.0,C,54,monthly,447.0,1497101,777285.0,719816.0,0.0,0.0,4905.0,150.0,0.0,0,104,71015.0,0.0,0.0,15.0,442.0,1492046,66,772380.0,719666.0,57468,F,19,19.0,1,0,0,0,387570,1.0,9897,140,1.78,18708.5
6732,8533,1996-09-19,174048,48,3626.0,C,47,monthly,345.0,931719,492929.0,438790.0,0.0,0.0,4227.0,90.0,0.0,0,69,36515.0,0.0,0.0,15.0,477.0,927402,47,488702.0,438700.0,54140,F,47,47.0,1,1,0,0,162580,0.728,9538,111,1.655,5744.5
6734,8547,1996-05-30,173016,36,4806.0,C,14,weekly,318.0,1270864,679598.0,591266.0,0.0,0.0,3732.0,240.0,0.0,0,94,99930.0,0.0,0.0,30.0,543.0,1266892,68,675866.0,591026.0,88332,F,54,54.0,1,1,0,0,177686,0.748,10045,135,1.555,6449.5
6736,8558,1994-06-14,288360,60,4806.0,C,1,after_transaction,107.0,85851,64651.0,21200.0,0.0,0.0,177.0,0.0,0.0,0,10,15200.0,0.0,0.0,0.0,155.0,85674,6,64474.0,21200.0,43313,M,64,64.0,1,0,0,0,1204953,1.0,12541,167,0.315,92392.0
6737,8564,1995-03-11,76680,24,3195.0,A,68,monthly,545.0,1412492,719841.0,692651.0,93210.0,0.0,8413.0,195.0,0.0,0,143,49127.0,7170.0,0.0,15.0,409.0,1310674,83,711428.0,599246.0,27191,M,50,47.5,2,0,0,0,228848,0.5720000000000001,9893,96,4.359999999999999,5755.0
6738,8566,1994-09-29,230220,36,6395.0,B,74,monthly,356.0,589488,297904.0,291584.0,4995.0,0.0,1765.0,150.0,60.0,3,82,9464.0,555.0,0.0,15.0,56.0,582518,39,296139.0,286379.0,6326,F,57,57.0,1,0,0,0,323870,1.0,10673,100,5.07,18564.5
6745,8625,1995-04-10,47304,24,1971.0,A,64,monthly,516.0,2315937,1189195.0,1126742.0,114114.0,0.0,7476.0,225.0,0.0,0,167,161566.0,8151.0,0.0,15.0,532.0,2194122,104,1181719.0,1012403.0,62458,M,28,28.0,1,1,0,0,197099,0.747,9624,145,1.955,4374.5
6746,8639,1998-06-06,185640,60,3094.0,C,46,monthly,288.0,339794,180681.0,159113.0,0.0,0.0,1595.0,75.0,0.0,0,55,24105.0,0.0,0.0,15.0,166.0,338124,32,179086.0,159038.0,21582,F,37,37.0,1,0,0,0,112709,0.735,8369,117,2.005,2736.0
6748,8645,1998-12-08,240900,60,4015.0,C,60,monthly,533.0,605656,312734.0,292922.0,115947.0,0.0,3011.0,195.0,0.0,0,120,15234.0,8919.0,0.0,15.0,212.0,486503,60,309723.0,176780.0,19814,F,50,50.0,1,0,0,0,110643,0.519,8441,115,3.9400000000000004,2065.5
6751,8680,1996-07-14,85716,36,2381.0,C,17,monthly,153.0,136916,86716.0,50200.0,0.0,0.0,738.0,0.0,0.0,0,19,15900.0,0.0,0.0,0.0,247.0,136178,11,85978.0,50200.0,36517,M,61,58.5,2,0,0,0,74062,0.614,8114,119,2.46,1092.0
6753,8688,1997-03-20,67980,12,5665.0,A,66,monthly,118.0,104706,80206.0,24500.0,0.0,0.0,444.0,0.0,0.0,0,14,16800.0,0.0,0.0,0.0,200.0,104262,8,79762.0,24500.0,55706,F,53,53.0,1,0,0,0,125832,0.483,8512,102,3.81,2175.0
6755,8713,1998-07-24,170700,60,2845.0,C,53,monthly,432.0,547920,287645.0,260275.0,0.0,0.0,2560.0,135.0,0.0,0,91,22911.0,0.0,0.0,15.0,221.0,545225,56,285085.0,260140.0,27373,M,28,28.0,1,0,0,0,107911,0.509,8240,99,3.0300000000000002,1876.5
6758,8742,1997-07-29,33144,12,2762.0,A,70,monthly,182.0,180656,106174.0,74482.0,68.0,6089.0,658.0,15.0,0.0,0,32,8707.0,68.0,6089.0,15.0,239.0,173826,19,105516.0,68310.0,31693,F,19,21.0,2,0,0,0,285387,0.899,10177,81,7.175,9993.0
6763,8772,1997-06-19,88272,48,1839.0,C,1,monthly,399.0,327547,167314.0,160233.0,66213.0,0.0,1392.0,120.0,0.0,0,77,15972.0,7357.0,0.0,15.0,61.0,259822,36,165922.0,93900.0,7083,F,20,20.0,1,0,0,0,1204953,1.0,12541,167,0.315,92392.0
6764,8776,1995-08-26,33984,48,708.0,C,64,monthly,367.0,321875,183170.0,138705.0,0.0,0.0,2838.0,105.0,0.0,0,70,11115.0,0.0,0.0,15.0,318.0,318932,41,180332.0,138600.0,44465,M,27,27.0,1,0,0,0,197099,0.747,9624,145,1.955,4374.5
6766,8784,1998-04-28,74352,24,3098.0,C,1,monthly,559.0,1395529,724147.0,671382.0,92261.0,0.0,5624.0,195.0,0.0,0,126,29930.0,7097.0,0.0,15.0,424.0,1297449,66,718523.0,578926.0,52768,F,42,42.0,1,0,0,0,1204953,1.0,12541,167,0.315,92392.0
6785,8899,1995-12-25,125340,60,2089.0,C,1,weekly,476.0,1230206,624606.0,605600.0,48269.0,0.0,5040.0,390.0,0.0,0,127,23377.0,3713.0,0.0,30.0,358.0,1176507,73,619566.0,556941.0,19007,M,55,55.0,1,0,0,0,1204953,1.0,12541,167,0.315,92392.0
6790,8919,1998-06-08,76104,24,3171.0,C,62,monthly,340.0,165548,96511.0,69037.0,1162.0,0.0,1609.0,105.0,0.0,0,81,6051.0,166.0,0.0,15.0,131.0,162672,45,94902.0,67770.0,27476,F,38,36.5,2,0,0,0,145688,0.40700000000000003,8544,109,1.53,2812.5
6791,8926,1998-01-23,566640,60,9444.0,C,1,monthly,308.0,393060,211478.0,181582.0,23472.0,6852.0,1998.0,75.0,0.0,0,77,24507.0,3912.0,1142.0,15.0,252.0,360663,42,209480.0,151183.0,29900,F,27,29.5,2,0,0,0,1204953,1.0,12541,167,0.315,92392.0
6793,8931,1997-01-30,186300,60,3105.0,C,63,weekly,395.0,1532831,779548.0,753283.0,15741.0,0.0,4364.0,270.0,0.0,0,119,150624.0,1749.0,0.0,30.0,605.0,1512456,78,775184.0,737272.0,26264,M,52,52.0,1,1,0,0,86513,0.505,8288,110,4.109999999999999,1511.0
6805,8972,1996-12-21,45024,48,938.0,C,70,monthly,214.0,303414,170899.0,132515.0,14157.0,0.0,1370.0,30.0,0.0,0,39,26250.0,4719.0,0.0,15.0,347.0,287857,22,169529.0,118328.0,38384,F,42,42.0,1,0,0,0,285387,0.899,10177,81,7.175,9993.0
6808,8982,1994-10-12,227880,36,6330.0,A,64,monthly,382.0,677019,365366.0,311653.0,0.0,0.0,3481.0,165.0,0.0,0,83,46467.0,0.0,0.0,15.0,526.0,673373,48,361885.0,311488.0,53717,F,44,45.0,2,0,0,0,197099,0.747,9624,145,1.955,4374.5
6810,9006,1996-06-08,186384,48,3883.0,C,40,weekly,645.0,2271011,1146008.0,1125003.0,86279.0,0.0,9359.0,600.0,0.0,0,190,8271.0,4541.0,0.0,30.0,144.0,2174773,109,1136649.0,1038124.0,20961,M,40,40.0,1,0,0,0,128118,0.853,9317,97,6.735,6910.5
6816,9017,1996-03-26,100224,48,2088.0,D,70,monthly,125.0,88787,60087.0,28700.0,0.0,0.0,611.0,0.0,0.0,0,18,15100.0,0.0,0.0,0.0,290.0,88176,9,59476.0,28700.0,31387,F,42,42.0,1,0,0,0,285387,0.899,10177,81,7.175,9993.0
6817,9024,1996-10-04,70656,48,1472.0,C,1,monthly,273.0,274985,148730.0,126255.0,25080.0,0.0,2189.0,75.0,0.0,0,53,14785.0,6270.0,0.0,15.0,189.0,247641,26,146541.0,101100.0,22476,M,47,47.0,1,0,0,0,1204953,1.0,12541,167,0.315,92392.0
6818,9030,1996-12-12,155616,48,3242.0,C,72,monthly,691.0,842119,451405.0,390714.0,46566.0,0.0,6405.0,270.0,0.0,0,172,26333.0,2587.0,0.0,15.0,394.0,788878,92,445000.0,343878.0,60694,F,28,24.0,2,0,0,0,226122,0.626,8994,110,4.295,9440.0
6819,9031,1997-05-03,50112,24,2088.0,C,47,monthly,108.0,163817,116217.0,47600.0,0.0,0.0,638.0,0.0,0.0,0,16,47600.0,0.0,0.0,0.0,442.0,163179,9,115579.0,47600.0,68352,M,51,51.0,1,0,0,0,162580,0.728,9538,111,1.655,5744.5
6820,9034,1993-12-16,38148,12,3179.0,A,1,monthly,171.0,242717,145221.0,97496.0,4697.0,18230.0,795.0,15.0,0.0,0,29,30448.0,4697.0,9115.0,15.0,291.0,218980,15,144426.0,74554.0,47726,F,34,34.0,1,0,0,0,1204953,1.0,12541,167,0.315,92392.0
