loan_amount,loan_duration,loan_payments,loan_status,acc_frequency,day_before_loan,sum_monthly_payment_amount,sum_monthly_payment_amount_in,sum_monthly_payment_amount_out,sum_monthly_payment_out_household,sum_monthly_payment_out_insurrance,sum_monthly_payment_in_interest_credited,sum_monthly_payment_out_payment_for_statement,sum_monthly_payment_out_sanction_interest_neg_bal,count_out_sanction_interest_neg_bal,count_monthly_payment_trans,current_monthly_payment_amount_out,current_monthly_payment_out_household,current_monthly_payment_out_insurrance,current_monthly_payment_out_payment_for_statement,current_monthly_payment_in_interest_credited,sum_other_amount,count_other_trans,sum_other_amount_in,sum_other_amount_out,balance_latest,client_gender,client_age,all_client_mean_age,all_client_count,card_type_classic,card_type_gold,card_type_junior,num_inhabitants,urban_rate,avg_salary,num_enterpreneurs_per1000inhabitants,unemploy_rate,number_crimes
100128,24,4172.0,C,monthly,589.0,2292.470288624788,1192.9388794567062,1099.5314091680814,177.07130730050935,0.0,7.631578947368421,0.432937181663837,0.0,0.0,0.23599320882852293,20750.0,6135.0,0.0,15.0,319.0,2107.334465195246,86,1185.307300509338,922.0271646859084,55024,F,51,51.0,1,1,0,0,323870,1.0,10673,100,5.07,18564.5
327660,60,5461.0,C,monthly,660.0,2181.0454545454545,1135.6227272727272,1045.4227272727273,328.56363636363636,0.0,6.143939393939394,0.36363636363636365,0.0,0.0,0.19090909090909092,59245.0,12756.0,0.0,15.0,239.0,1845.9742424242424,73,1129.478787878788,716.4954545454545,59537,F,57,57.0,1,1,0,0,85852,0.598,8965,104,7.615,2737.5
90156,12,7513.0,A,monthly,383.0,3115.770234986945,1659.8668407310704,1455.9033942558747,0.0,0.0,10.352480417754569,0.3133159268929504,0.0,0.0,0.16971279373368145,54908.0,0.0,0.0,15.0,344.0,3105.1044386422977,45,1649.5143603133158,1455.5900783289817,78120,F,53,52.0,2,0,1,0,42821,0.484,8173,124,7.01,1358.0
221280,48,4610.0,C,weekly,389.0,2170.431876606684,1125.4678663239074,1044.9640102827764,140.39588688946014,0.0,4.70694087403599,0.6169665809768637,0.0,0.0,0.18251928020565553,42110.0,7802.0,0.0,30.0,158.0,2024.7120822622107,44,1120.7609254498714,903.9511568123394,31345,M,31,33.0,2,0,0,0,323870,1.0,10673,100,5.07,18564.5
97224,24,4051.0,A,monthly,531.0,830.6704331450094,433.67419962335214,396.99623352165725,90.97551789077212,0.0,2.5951035781544256,0.3389830508474576,0.0,0.0,0.21092278719397364,13240.0,3716.0,0.0,15.0,96.0,736.7608286252354,71,431.07909604519773,305.68173258003765,19480,F,48,48.5,2,0,0,0,122603,0.8,8991,128,1.6549999999999998,5235.5
74040,12,6170.0,A,monthly,636.0,1682.888364779874,869.1996855345911,813.688679245283,122.98270440251572,2.058176100628931,5.85062893081761,0.4009433962264151,0.0,0.0,0.29874213836477986,23678.0,4601.0,77.0,15.0,176.0,1551.5959119496856,118,863.3490566037735,688.246855345912,35325,F,43,43.0,1,0,0,0,182027,0.564,8746,90,3.52,4394.0
73836,36,2051.0,A,monthly,188.0,1688.5851063829787,1023.6914893617021,664.8936170212766,0.0,0.0,5.920212765957447,0.0,0.0,0.0,0.10106382978723404,20100.0,0.0,0.0,0.0,425.0,1682.6648936170213,14,1017.7712765957447,664.8936170212766,67453,F,32,32.0,1,1,0,0,119895,0.899,10446,90,8.35,4845.0
87816,12,7318.0,A,monthly,476.0,800.9894957983194,416.9453781512605,384.04411764705884,115.66176470588235,0.0,3.1134453781512605,0.31512605042016806,0.0,0.0,0.17647058823529413,14340.0,5005.0,0.0,15.0,83.0,681.8991596638656,49,413.83193277310926,268.06722689075633,15666,M,38,35.5,2,0,0,0,105058,0.81,9272,118,3.01,4422.5
192744,36,5354.0,C,monthly,137.0,2929.29197080292,1566.102189781022,1363.1897810218977,0.0,0.0,5.905109489051095,0.21897810218978103,0.0,0.0,0.1897810218978102,45115.0,0.0,0.0,15.0,237.0,2923.167883211679,20,1560.197080291971,1362.970802919708,36199,M,35,31.5,2,0,0,0,145688,0.40700000000000003,8544,109,1.53,2812.5
192744,36,5354.0,A,monthly,488.0,1190.450819672131,624.952868852459,565.4979508196722,0.0,0.0,4.477459016393443,0.3073770491803279,0.0,0.0,0.1557377049180328,36049.0,0.0,0.0,15.0,149.0,1185.6659836065573,52,620.4754098360655,565.1905737704918,29034,F,28,24.0,2,1,0,0,110643,0.519,8441,115,3.9400000000000004,2065.5
321240,60,5354.0,C,monthly,524.0,3433.3244274809163,1752.0381679389313,1681.2862595419847,0.0,0.0,10.062977099236642,0.42938931297709926,0.0,0.0,0.2595419847328244,21315.0,0.0,0.0,15.0,160.0,3422.8320610687024,104,1741.9751908396947,1680.8568702290077,37093,M,29,29.0,1,1,0,0,177686,0.748,10045,135,1.555,6449.5
66480,24,2770.0,B,weekly,139.0,979.0791366906475,615.0503597122303,364.0287769784173,0.0,0.0,2.597122302158273,0.0,0.0,0.0,0.07194244604316546,15000.0,0.0,0.0,0.0,207.0,976.4820143884892,7,612.4532374100719,364.0287769784173,34891,M,64,64.0,1,0,0,0,182027,0.564,8746,90,3.52,4394.0
86184,36,2394.0,C,weekly,477.0,1028.712788259958,544.5513626834381,484.1614255765199,105.06498951781971,0.0,4.255765199161425,0.7547169811320755,0.0,0.0,0.1761006289308176,34486.0,4556.0,0.0,30.0,123.0,918.6373165618448,45,540.2955974842768,378.34171907756814,28834,M,31,31.0,1,0,0,0,74062,0.614,8114,119,2.46,1092.0
93960,60,1566.0,C,monthly,452.0,1585.4203539823009,847.5176991150443,737.9026548672566,110.070796460177,0.0,7.0553097345132745,0.33185840707964603,0.0,0.0,0.19690265486725664,31088.0,5528.0,0.0,15.0,273.0,1467.962389380531,56,840.462389380531,627.5,49549,M,37,37.0,1,0,0,0,77917,0.535,8390,132,2.545,2101.0
15192,24,633.0,A,monthly,685.0,1011.4700729927007,518.3970802919708,493.0729927007299,83.95620437956204,81.53868613138687,3.640875912408759,0.3722627737226277,0.0,0.0,0.24671532846715327,27865.0,3195.0,3103.0,15.0,130.0,841.9620437956204,95,514.7562043795621,327.2058394160584,17352,F,27,27.0,1,0,0,0,122603,0.8,8991,128,1.6549999999999998,5235.5
135360,48,2820.0,C,monthly,363.0,3173.0440771349863,1662.0936639118456,1510.9504132231405,0.0,0.0,7.327823691460055,0.371900826446281,0.0,0.0,0.21212121212121213,36715.0,0.0,0.0,15.0,301.0,3165.34435261708,57,1654.7658402203856,1510.5785123966941,54884,M,24,24.0,1,0,0,1,102609,0.52,8187,94,5.125,2128.5
81144,36,2254.0,C,monthly,275.0,3365.989090909091,1802.629090909091,1563.36,114.31636363636363,0.0,6.087272727272727,0.21818181818181817,0.0,0.0,0.18545454545454546,55947.0,10479.0,0.0,15.0,290.0,3245.367272727273,37,1796.5418181818181,1448.8254545454545,90315,F,55,55.0,1,1,0,0,228848,0.5720000000000001,9893,96,4.359999999999999,5755.0
61320,60,1022.0,C,monthly,331.0,578.1963746223565,320.9969788519638,257.19939577039275,23.537764350453173,8.96676737160121,2.990936555891239,0.31722054380664655,0.0,0.0,0.22356495468277945,11439.0,1113.0,424.0,15.0,104.0,542.3836858006042,42,318.0060422960725,224.37764350453173,21119,F,52,52.0,1,0,0,0,124605,0.46,8772,126,4.79,3006.0
300204,36,8339.0,A,monthly,364.0,1283.107142857143,688.1620879120879,594.945054945055,125.82417582417582,0.0,5.112637362637362,0.32967032967032966,0.0,0.0,0.19505494505494506,14715.0,7200.0,0.0,15.0,136.0,1151.8406593406594,43,683.0494505494505,468.7912087912088,33947,M,35,35.0,1,0,0,0,67298,0.43799999999999994,8561,110,0.9450000000000001,1078.0
20220,12,1685.0,A,monthly,343.0,1444.6384839650145,767.9475218658893,676.6909620991254,127.15743440233236,0.0,4.533527696793003,0.26239067055393583,0.0,0.0,0.14868804664723032,18838.0,8723.0,0.0,15.0,110.0,1312.6851311953353,31,763.4139941690962,549.2711370262391,31318,F,26,26.0,1,1,0,0,81344,0.5529999999999999,8899,149,3.635,2737.0
64656,48,1347.0,C,monthly,124.0,617.3306451612904,489.10483870967744,128.2258064516129,0.0,0.0,2.524193548387097,0.0,0.0,0.0,0.0967741935483871,4600.0,0.0,0.0,0.0,142.0,614.8064516129032,9,486.5806451612903,128.2258064516129,44749,M,52,55.0,2,1,0,0,67298,0.43799999999999994,8561,110,0.9450000000000001,1078.0
66696,24,2779.0,C,monthly,110.0,1579.7272727272727,1096.3181818181818,483.40909090909093,111.45454545454545,0.0,4.218181818181818,0.13636363636363635,0.0,0.0,0.14545454545454545,42475.0,12260.0,0.0,15.0,277.0,1463.918181818182,11,1092.1,371.8181818181818,67421,M,23,23.0,1,1,0,0,1204953,1.0,12541,167,0.315,92392.0
66696,24,2779.0,D,monthly,239.0,2259.5857740585775,1156.050209205021,1103.5355648535565,158.9958158995816,0.0,4.560669456066946,0.18828451882845187,0.0,0.0,0.1799163179916318,17315.0,14200.0,0.0,15.0,104.0,2095.8410041841003,30,1151.489539748954,944.3514644351465,12552,F,33,33.0,1,0,0,0,75232,0.41700000000000004,8980,111,2.0549999999999997,2818.5
33348,12,2779.0,A,monthly,368.0,2006.1141304347825,1026.383152173913,979.7309782608696,0.0,0.0,4.815217391304348,0.4076086956521739,0.0,0.0,0.17119565217391305,15615.0,0.0,0.0,15.0,110.0,2000.891304347826,42,1021.5679347826087,979.3233695652174,17172,F,29,29.0,1,0,0,0,81344,0.5529999999999999,8899,149,3.635,2737.0
87528,24,3647.0,C,after_transaction,366.0,1381.1775956284152,792.7978142076503,588.379781420765,0.0,0.0,4.912568306010929,1.9125683060109289,0.0,0.0,0.1557377049180328,24400.0,0.0,0.0,100.0,238.0,1374.3524590163934,39,787.8852459016393,586.4672131147541,74816,M,48,47.5,2,1,0,0,148545,0.535,8909,113,4.779999999999999,3525.0
402000,60,6700.0,C,monthly,315.0,519.415873015873,287.0571428571429,232.35873015873017,8.793650793650794,0.0,2.6,0.23809523809523808,0.0,0.0,0.17142857142857143,10197.0,554.0,0.0,15.0,65.0,507.784126984127,35,284.45714285714286,223.32698412698412,17232,M,19,19.0,1,0,0,0,149893,0.674,9753,109,4.824999999999999,5568.0
106944,24,4456.0,C,monthly,145.0,1822.2068965517242,1097.4689655172415,724.7379310344828,14.627586206896552,3.013793103448276,6.43448275862069,0.0,0.0,0.0,0.12413793103448276,57287.0,2121.0,437.0,0.0,324.0,1798.1310344827587,12,1091.0344827586207,707.096551724138,54046,F,46,46.0,1,0,0,0,86513,0.505,8288,110,4.109999999999999,1511.0
162624,48,3388.0,C,monthly,585.0,1456.9042735042735,762.1367521367522,694.7675213675213,137.18974358974359,0.0,5.295726495726496,0.38461538461538464,0.0,0.0,0.22905982905982905,12746.0,5016.0,0.0,15.0,121.0,1314.034188034188,84,756.8410256410257,557.1931623931624,39415,F,42,42.0,1,0,0,0,285387,0.899,10177,81,7.175,9993.0
97176,24,4049.0,C,monthly,137.0,3027.4160583941607,1849.2627737226278,1178.153284671533,0.0,0.0,5.291970802919708,0.0,0.0,0.0,0.11678832116788321,54507.0,0.0,0.0,0.0,229.0,3022.124087591241,12,1843.970802919708,1178.153284671533,91941,F,44,44.0,1,1,0,0,112065,0.6940000000000001,11277,127,1.3199999999999998,5083.0
168264,36,4674.0,C,monthly,204.0,1666.9950980392157,901.0441176470588,765.9509803921569,131.98039215686273,0.0,4.019607843137255,0.14705882352941177,0.0,0.0,0.12254901960784313,30677.0,13462.0,0.0,15.0,122.0,1530.8480392156862,15,897.0245098039215,633.8235294117648,27575,M,49,49.0,1,0,0,0,182027,0.564,8746,90,3.52,4394.0
107640,24,4485.0,A,monthly,179.0,2247.1396648044692,1306.04469273743,941.0949720670391,20.0,0.0,4.798882681564246,0.08379888268156424,0.0,0.0,0.12849162011173185,50156.0,3580.0,0.0,15.0,155.0,2222.2569832402237,16,1301.2458100558658,921.0111731843575,65325,F,40,40.0,1,0,0,0,88884,0.467,8507,132,1.725,2416.5
204780,60,3413.0,C,monthly,198.0,1899.419191919192,1175.4949494949494,723.9242424242424,0.0,0.0,5.91919191919192,0.07575757575757576,0.0,0.0,0.11616161616161616,89937.0,0.0,0.0,15.0,223.0,1893.4242424242425,16,1169.5757575757575,723.8484848484849,89411,M,46,46.0,1,1,0,0,387570,1.0,9897,140,1.78,18708.5
465072,48,9689.0,C,monthly,541.0,1633.452865064695,851.0591497227357,782.3937153419594,146.21072088724583,0.0,3.33456561922366,0.36044362292051757,0.0,0.0,0.19038817005545286,26215.0,0.0,0.0,15.0,92.0,1483.547134935305,60,847.724584103512,635.822550831793,37152,M,51,54.5,2,0,0,0,125832,0.483,8512,102,3.81,2175.0
219456,48,4572.0,C,monthly,108.0,1484.4814814814815,1099.2962962962963,385.18518518518516,0.0,0.0,5.037037037037037,0.0,0.0,0.0,0.10185185185185185,20100.0,0.0,0.0,0.0,264.0,1479.4444444444443,8,1094.2592592592594,385.18518518518516,77124,F,39,41.5,2,0,0,0,112709,0.735,8369,117,2.005,2736.0
465504,48,9698.0,D,monthly,374.0,1174.4251336898396,610.3048128342245,564.120320855615,41.11229946524064,67.20855614973262,2.8983957219251337,0.2807486631016043,0.0,0.0,0.22994652406417113,28462.0,1922.0,3142.0,15.0,104.0,1062.9251336898396,52,607.4064171122994,455.5187165775401,17274,M,37,37.0,1,0,0,0,226122,0.626,8994,110,4.295,9440.0
59136,48,1232.0,C,monthly,262.0,394.118320610687,240.45419847328245,153.66412213740458,0.0,0.0,2.931297709923664,0.22900763358778625,0.0,0.0,0.16793893129770993,2315.0,0.0,0.0,15.0,86.0,390.9580152671756,32,237.5229007633588,153.4351145038168,22740,F,20,20.0,1,0,0,0,170449,1.0,10787,131,2.8449999999999998,6151.0
21396,12,1783.0,A,monthly,440.0,823.3431818181818,439.82954545454544,383.51363636363635,0.0,0.0,4.075,0.3409090909090909,0.0,0.0,0.17727272727272728,21390.0,0.0,0.0,15.0,137.0,818.9272727272727,54,435.75454545454545,383.1727272727273,24782,M,31,27.5,2,0,0,0,58796,0.519,9045,124,3.35,1862.0
141648,24,5902.0,A,monthly,200.0,1269.56,856.56,413.0,0.0,0.0,3.775,0.0,0.0,0.0,0.09,57500.0,0.0,0.0,0.0,265.0,1265.785,13,852.785,413.0,88710,M,47,50.5,2,0,0,0,139012,0.619,8363,108,2.995,2681.5
213300,36,5925.0,C,monthly,326.0,675.1073619631902,379.4631901840491,295.6441717791411,73.52760736196319,0.0,3.696319018404908,0.27607361963190186,0.0,0.0,0.18098159509202455,10709.0,4794.0,0.0,15.0,106.0,597.6073619631902,38,375.76687116564415,221.840490797546,27341,M,35,35.0,1,0,0,0,162580,0.728,9538,111,1.655,5744.5
335184,48,6983.0,D,monthly,401.0,2907.266832917706,1474.0822942643392,1433.1845386533666,0.0,0.0,9.743142144638403,0.29925187032418954,0.02743142144638404,0.004987531172069825,0.2194513715710723,25826.0,0.0,0.0,15.0,124.0,2897.1970074812966,54,1464.3391521197007,1432.857855361596,16401,F,21,21.0,1,0,0,0,106054,0.631,8110,109,6.125,3161.5
76080,12,6340.0,A,monthly,371.0,2500.008086253369,1345.5849056603774,1154.423180592992,71.15902964959568,0.0,5.568733153638814,0.2830188679245283,0.0,0.0,0.2183288409703504,20051.0,3300.0,0.0,15.0,195.0,2422.9973045822103,55,1340.0161725067385,1082.9811320754718,70924,F,20,20.0,1,0,0,1,95616,0.514,9307,118,4.115,2828.0
117024,24,4876.0,A,monthly,137.0,1340.102189781022,864.1897810218978,475.9124087591241,0.0,0.0,4.189781021897811,0.0,0.0,0.0,0.0948905109489051,24000.0,0.0,0.0,0.0,208.0,1335.912408759124,9,860.0,475.9124087591241,53194,M,64,64.0,1,1,0,0,177686,0.748,10045,135,1.555,6449.5
98832,48,2059.0,C,monthly,696.0,1114.4252873563219,576.7270114942529,537.698275862069,101.84482758620689,8.87212643678161,4.705459770114943,0.40948275862068967,0.0,0.0,0.2543103448275862,22911.0,3938.0,325.0,15.0,140.0,998.5933908045977,98,572.0215517241379,426.57183908045977,27184,F,29,29.0,1,0,0,0,95907,0.591,8388,87,2.67,1663.0
143904,24,5996.0,A,monthly,518.0,2467.196911196911,1270.596525096525,1196.600386100386,82.996138996139,0.0,6.341698841698841,0.4343629343629344,0.0,0.0,0.26833976833976836,40184.0,2687.0,0.0,15.0,321.0,2377.4247104247106,91,1264.2548262548262,1113.1698841698842,38336,M,48,48.0,1,0,0,0,107870,0.58,8754,137,4.055,3836.0
359760,60,5996.0,C,monthly,475.0,816.7452631578948,450.43368421052634,366.31157894736845,39.66315789473684,0.0,2.0294736842105263,0.12631578947368421,0.0,0.0,0.10105263157894737,12325.0,4710.0,0.0,15.0,55.0,774.9263157894737,32,448.4042105263158,326.52210526315787,39959,M,20,20.0,1,0,0,0,161854,0.763,9425,125,2.1,3988.0
289920,48,6040.0,C,monthly,320.0,2335.340625,1252.91875,1082.421875,0.0,0.0,5.95625,0.234375,0.0,0.0,0.140625,23715.0,0.0,0.0,15.0,180.0,2329.15,31,1246.9625,1082.1875,54561,F,55,55.0,1,0,1,0,133777,0.847,8705,116,6.655,4754.5
150180,60,2503.0,C,weekly,199.0,1157.0251256281408,777.5829145728643,379.4422110552764,41.753768844221106,0.0,2.9648241206030153,0.0,0.0,0.0,0.08040201005025126,43309.0,8309.0,0.0,0.0,284.0,1112.3065326633166,12,774.6180904522613,337.6884422110553,79230,M,62,62.0,1,0,0,0,110643,0.519,8441,115,3.9400000000000004,2065.5
179328,48,3736.0,C,monthly,311.0,1494.0996784565916,805.048231511254,689.0514469453376,95.11254019292605,0.0,4.652733118971061,0.24115755627009647,0.0,0.0,0.16720257234726688,26285.0,4930.0,0.0,15.0,178.0,1394.0932475884244,32,800.395498392283,593.6977491961414,36075,M,26,26.0,1,0,0,0,387570,1.0,9897,140,1.78,18708.5
258444,36,7179.0,C,weekly,205.0,677.5219512195122,470.2048780487805,207.3170731707317,0.0,0.0,5.2682926829268295,0.0,0.0,0.0,0.07804878048780488,11500.0,0.0,0.0,0.0,206.0,672.2536585365854,11,464.93658536585366,207.3170731707317,53892,M,33,33.0,1,0,0,0,1204953,1.0,12541,167,0.315,92392.0
128988,36,3583.0,D,weekly,551.0,1125.480943738657,571.5263157894736,553.9546279491833,0.0,0.0,4.727767695099819,0.5444646098003629,0.0,0.0018148820326678765,0.14882032667876588,35130.0,0.0,0.0,30.0,95.0,1120.208711433757,53,566.7985480943738,553.410163339383,9710,M,60,60.0,1,0,0,0,70646,0.584,8547,120,3.12,1552.5
165168,36,4588.0,C,monthly,461.0,1864.642082429501,960.1496746203904,904.4924078091107,167.69631236442515,0.0,3.9783080260303687,0.32537960954446854,0.0,0.0,0.210412147505423,31670.0,7028.0,0.0,15.0,113.0,1692.642082429501,62,956.17136659436,736.470715835141,25660,F,41,38.5,2,1,0,0,1204953,1.0,12541,167,0.315,92392.0
110112,24,4588.0,A,monthly,330.0,4282.572727272727,2303.1878787878786,1979.3848484848486,168.94545454545454,0.0,8.154545454545454,0.3181818181818182,0.0,0.0,0.24848484848484848,113707.0,9292.0,0.0,15.0,300.0,4105.154545454546,59,2295.0333333333333,1810.121212121212,106858,M,36,36.0,1,0,0,0,107911,0.509,8240,99,3.0300000000000002,1876.5
11400,12,950.0,A,monthly,357.0,525.0364145658264,301.4761904761905,223.56022408963585,40.78431372549019,49.21008403361345,3.358543417366947,0.29411764705882354,0.0,0.0,0.21568627450980393,7685.0,1820.0,2196.0,15.0,119.0,431.3893557422969,43,298.11764705882354,133.27170868347338,27820,F,19,19.0,1,0,0,0,387570,1.0,9897,140,1.78,18708.5
61656,24,2569.0,B,weekly,167.0,1150.2754491017963,753.8682634730538,396.4071856287425,0.0,0.0,2.8502994011976046,0.0,0.0,0.0,0.0718562874251497,13800.0,0.0,0.0,0.0,241.0,1147.4251497005987,9,751.0179640718563,396.4071856287425,59696,F,46,46.0,1,0,0,0,53921,0.413,8598,123,2.98,1736.0
317520,60,5292.0,C,monthly,303.0,1634.4059405940593,881.026402640264,753.3795379537954,30.742574257425744,21.08910891089109,7.600660066006601,0.297029702970297,0.0,0.0,0.24092409240924093,36857.0,1863.0,1065.0,15.0,231.0,1574.6765676567657,46,873.4257425742575,701.2508250825083,38679,F,31,31.0,1,0,0,0,77963,0.515,8546,126,3.46,2880.0
53232,48,1109.0,C,monthly,638.0,642.9137931034483,349.36206896551727,293.55172413793105,82.46865203761756,0.0,4.214733542319749,0.3996865203761755,0.0,0.0,0.23510971786833856,4956.0,3095.0,0.0,15.0,140.0,555.8307210031348,95,345.1473354231975,210.6833855799373,35627,M,35,35.0,1,0,0,0,226122,0.626,8994,110,4.295,9440.0
323472,48,6739.0,A,monthly,415.0,1706.1638554216868,936.4289156626506,769.7349397590361,36.24096385542169,0.0,4.074698795180723,0.21686746987951808,0.0,0.0,0.13734939759036144,55723.0,3008.0,0.0,15.0,230.0,1665.631325301205,37,932.3542168674699,733.277108433735,72386,F,59,59.0,1,1,0,0,1204953,1.0,12541,167,0.315,92392.0
20352,48,424.0,C,monthly,283.0,612.26148409894,343.7279151943463,268.53356890459366,74.34628975265018,0.0,4.293286219081272,0.26501766784452296,0.0,0.0,0.1696113074204947,19543.0,4208.0,0.0,15.0,144.0,533.356890459364,29,339.434628975265,193.92226148409895,21282,F,51,49.0,2,0,0,0,109164,0.636,8757,96,3.625,2341.5
57060,12,4755.0,C,weekly,415.0,1949.9686746987952,1067.0867469879518,882.8819277108433,4.824096385542169,66.00240963855421,5.910843373493976,0.5060240963855421,0.0,0.0,0.20722891566265061,78241.0,286.0,3913.0,30.0,157.0,1872.7253012048193,52,1061.1759036144579,811.5493975903614,76442,M,56,56.0,1,1,0,0,228848,0.5720000000000001,9893,96,4.359999999999999,5755.0
22356,36,621.0,C,monthly,314.0,509.06050955414014,281.9363057324841,227.12420382165604,94.99044585987261,0.0,3.261146496815287,0.28662420382165604,0.0,0.0,0.17197452229299362,8576.0,4261.0,0.0,15.0,81.0,410.5222929936306,31,278.6751592356688,131.84713375796179,17214,M,59,59.0,1,0,0,0,95616,0.514,9307,118,4.115,2828.0
58764,12,4897.0,C,monthly,507.0,621.3944773175542,365.1065088757396,256.2879684418146,0.0,0.0,3.467455621301775,0.029585798816568046,0.0,0.0,0.0670611439842209,47838.0,0.0,0.0,15.0,248.0,617.8974358974359,21,361.6390532544379,256.258382642998,55172,F,53,55.5,2,1,0,0,387570,1.0,9897,140,1.78,18708.5
399120,60,6652.0,C,monthly,450.0,1134.48,587.8844444444444,546.5955555555555,0.0,0.0,4.366666666666666,0.2,0.0,0.0,0.13333333333333333,4715.0,0.0,0.0,15.0,110.0,1129.9133333333334,43,583.5177777777777,546.3955555555556,18582,F,57,57.0,1,0,0,0,138032,0.6459999999999999,8819,99,5.48,4284.0
79824,12,6652.0,A,weekly,182.0,2461.978021978022,1335.576923076923,1126.401098901099,130.3021978021978,0.0,4.373626373626373,0.4945054945054945,0.0,0.0,0.17032967032967034,22735.0,7905.0,0.0,30.0,173.0,2326.8076923076924,20,1331.2032967032967,995.6043956043956,38070,M,43,43.0,1,1,0,0,53921,0.413,8598,123,2.98,1736.0
320976,48,6687.0,D,monthly,251.0,3006.768924302789,1595.9362549800796,1410.832669322709,0.0,0.0,10.00398406374502,0.17928286852589642,0.0,0.0,0.199203187250996,48749.0,0.0,0.0,15.0,336.0,2996.5856573705178,33,1585.9322709163346,1410.6533864541832,46462,M,63,63.0,1,1,0,0,1204953,1.0,12541,167,0.315,92392.0
14628,12,1219.0,A,monthly,399.0,1046.3558897243108,566.9147869674185,479.44110275689223,0.040100250626566414,7.458646616541353,4.461152882205514,0.3383458646616541,0.0,0.0,0.2556390977443609,14874.0,2.0,372.0,15.0,161.0,1034.0576441102758,64,562.453634085213,471.6040100250627,34917,F,50,50.0,1,1,0,0,157042,0.33899999999999997,8743,111,2.115,3776.5
173808,24,7242.0,A,after_transaction,383.0,3406.644908616188,1826.603133159269,1580.0417754569191,0.0,0.0,7.973890339425587,2.088772845953003,0.0,0.0,0.195822454308094,55404.0,0.0,0.0,100.0,340.0,3396.5822454308095,55,1818.6292428198433,1577.953002610966,94432,F,42,45.5,2,0,0,0,148545,0.535,8909,113,4.779999999999999,3525.0
193968,36,5388.0,A,after_transaction,197.0,2495.3248730964465,1452.6852791878173,1042.6395939086294,0.0,0.0,7.883248730964467,0.5076142131979695,0.0,0.0,0.14720812182741116,118900.0,0.0,0.0,100.0,746.0,2486.9340101522844,20,1444.802030456853,1042.1319796954315,80780,M,27,27.0,1,0,0,0,226122,0.626,8994,110,4.295,9440.0
