loan_loan_id,account_id,loan_date,loan_amount,loan_duration,loan_payments,loan_status,district_id,acc_frequency,acc_date,order_amount_min,order_amount_max,order_amount_sum,order_amount_mean,order_amount_count,order_k_symbol__household,order_k_symbol__insurrance,order_k_symbol__leasing,order_k_symbol__loan,trans_date_min,trans_date_max,trans_date_duration,trans_amount_min,trans_amount_max,trans_amount_var,trans_amount_pct_25,trans_amount_pct_50,trans_amount_pct_75,trans_amount_sum,trans_amount_mean,trans_amount_count,trans_balance_min,trans_balance_max,trans_balance_var,trans_balance_pct_25,trans_balance_pct_50,trans_balance_pct_75,trans_balance_sum,trans_balance_mean,trans_balance_count,trans_type_credit,trans_type_withdrawal,trans_operation_collection_from_anotherbank,trans_operation_credit_card_withdrawal,trans_operation_credit_in_cash,trans_operation_remittance_to_anotherbank,trans_operation_withdrawal_in_cash,trans_k_symbol_household,trans_k_symbol_insurrance,trans_k_symbol_interest_credited,trans_k_symbol_loan,trans_k_symbol_old-age_pension,trans_k_symbol_payment_for_statement,trans_k_symbol_sanction_interest_neg_bal,client_gender,client_age,all_client_mean_age,all_client_count,card_type_classic,card_type_gold,card_type_junior,num_inhabitants,urban_rate,avg_salary,num_enterpreneurs_per1000inhabitants,unemploy_rate,number_crimes
5837,4260,1994-06-29,244560,60,4076.00,C,56,POPLATEK MESICNE,1993-10-14,4075.5,12006.0,16081.5,8040.75,2,1,0,0,1,1993-10-14,1998-12-31,1904 days,15,36680,98229192.62233934,112.0,4076.0,12006.0,3269091,8956.413698630136,365,1000,72513,195271791.3340812,20270.0,28542.0,39887.0,11169207,30600.56712328767,365,127.0,238.0,62.0,0.0,3.0,112.0,126.0,58.0,0.0,62.0,54.0,0.0,57.0,0.0,F,32,32.0,1,0,0,0,124605,0.46,8772,126,4.79,3006.0
5841,4268,1998-11-04,41988,12,3499.00,C,77,POPLATEK MESICNE,1997-02-20,3499.0,6646.0,10145.0,5072.5,2,1,0,0,1,1997-02-20,1998-12-31,679 days,15,33280,23317608.1909828,200.0,3200.0,6646.0,628939,4460.560283687943,141,200,66016,145693843.08703128,29623.0,38895.0,48262.0,5492968,38957.21985815603,141,61.0,80.0,0.0,0.0,39.0,19.0,61.0,17.0,0.0,22.0,2.0,0.0,17.0,0.0,M,26,29.5,2,0,0,0,148545,0.535,8909,113,4.78,3525.0
5850,4293,1997-05-22,164196,36,4561.00,C,64,POPLATEK PO OBRATU,1996-02-04,4561.0,4797.0,9358.0,4679.0,2,1,0,0,1,1996-02-04,1998-12-31,1061 days,3,63500,230787306.23076922,1975.0,4797.0,20412.5,2699564,12978.673076923076,208,500,127752,613734784.3260643,40417.75,54884.5,70272.75,11680811,56157.745192307695,208,88.0,120.0,0.0,0.0,61.0,41.0,79.0,22.0,0.0,27.0,19.0,0.0,21.0,0.0,F,43,43.0,1,0,0,0,197099,0.747,9624,145,1.955,4374.5
5856,4320,1997-08-09,51360,12,4280.00,B,61,POPLATEK MESICNE,1996-07-23,4280.0,4280.0,4280.0,4280.0,1,0,0,0,1,1996-07-23,1998-12-31,891 days,1,59000,269997278.6196755,202.75,5900.0,25613.5,2877730,14682.295918367347,196,-5295,158634,1035318763.0156981,25252.0,41480.0,68284.75,9297138,47434.37755102041,196,84.0,112.0,0.0,0.0,54.0,11.0,101.0,0.0,0.0,30.0,11.0,0.0,24.0,4.0,F,54,54.0,1,0,0,0,117897,0.538,8814,107,5.22,2085.5
5861,4337,1994-12-08,51408,24,2142.00,A,29,POPLATEK MESICNE,1993-11-16,2142.0,2142.0,2142.0,2142.0,1,0,0,0,1,1993-11-16,1998-12-31,1871 days,15,58700,204529622.44811863,297.0,6300.0,21884.0,5075354,12470.157248157248,407,900,140842,576640730.2944046,46530.5,60863.0,78377.0,25915993,63675.65847665848,407,165.0,242.0,0.0,1.0,104.0,24.0,217.0,0.0,0.0,61.0,24.0,0.0,56.0,0.0,M,50,50.0,1,1,0,0,45714,0.556,8843,113,3.2,853.0
5862,4342,1997-12-09,100128,24,4172.00,C,74,POPLATEK MESICNE,1996-04-29,4172.0,6135.0,10307.0,5153.5,2,1,0,0,1,1996-04-29,1998-12-31,976 days,15,63800,161011957.15664098,500.0,6135.0,13574.0,2553961,10424.330612244898,245,700,140823,697430251.8236197,51053.0,65988.0,88595.0,16891032,68942.98775510205,245,92.0,153.0,0.0,1.0,60.0,42.0,110.0,29.0,0.0,32.0,13.0,0.0,29.0,0.0,F,51,51.0,1,1,0,0,323870,1.0,10673,100,5.07,18564.5
5865,4354,1998-10-30,327660,60,5461.00,C,38,POPLATEK MESICNE,1997-01-08,5461.3,12756.0,18217.3,9108.65,2,1,0,0,1,1997-01-08,1998-12-31,722 days,15,48563,157351257.6588201,283.0,6900.0,15185.0,1632106,11413.32867132867,143,1000,112776,630068089.7121043,31929.0,50094.0,70223.5,7286627,50955.43356643357,143,56.0,87.0,0.0,0.0,33.0,21.0,66.0,19.0,0.0,23.0,2.0,0.0,18.0,0.0,F,57,57.0,1,1,0,0,85852,0.598,8965,104,7.615,2737.5
5868,4361,1997-03-29,90156,12,7513.00,A,69,POPLATEK MESICNE,1996-03-11,7512.7,7512.7,7512.7,7512.7,1,0,0,0,1,1996-03-11,1998-12-31,1025 days,15,67614,351113448.01335454,358.5,7513.0,24575.0,3330567,16012.341346153846,208,700,150627,528056158.17753637,59727.75,76898.0,91265.5,15830906,76110.125,208,74.0,134.0,34.0,6.0,6.0,12.0,116.0,0.0,0.0,34.0,12.0,0.0,29.0,0.0,F,53,52.0,2,0,1,0,42821,0.484,8173,124,7.01,1358.0
5876,4413,1995-02-08,221280,48,4610.00,C,74,POPLATEK TYDNE,1994-01-15,4610.0,7802.0,12412.0,6206.0,2,1,0,0,1,1994-01-15,1998-12-31,1811 days,30,50178,163974460.49224147,194.5,7424.0,16250.0,4279387,11057.847545219638,387,1100,106145,251889975.09434897,25036.5,34880.0,49864.0,14638518,37825.62790697674,387,119.0,268.0,59.0,0.0,1.0,101.0,167.0,54.0,0.0,59.0,47.0,0.0,54.0,0.0,M,31,33.0,2,0,0,0,323870,1.0,10673,100,5.07,18564.5
5877,4414,1995-02-23,97224,24,4051.00,A,24,POPLATEK MESICNE,1993-09-10,3509.0,4051.0,11276.0,3758.6666666666665,3,1,0,0,1,1993-09-10,1998-12-31,1938 days,15,16257,14187326.397059709,200.0,3509.0,4051.0,1793688,3752.4853556485355,478,1000,68273,124252653.78692229,26372.5,34267.0,41041.5,16287011,34073.24476987448,478,171.0,307.0,0.0,0.0,108.0,142.0,165.0,59.0,0.0,63.0,24.0,0.0,58.0,0.0,F,48,48.5,2,0,0,0,122603,0.8,8991,128,1.655,5235.5
5878,4415,1997-04-01,74040,12,6170.00,A,73,POPLATEK MESICNE,1995-07-05,77.0,6170.0,14653.0,2930.6,5,1,1,0,1,1995-07-05,1998-12-31,1275 days,15,36486,67921224.59865662,188.0,3408.0,5880.0,2209098,5564.478589420655,397,600,87902,192493364.66426253,39711.0,48986.0,57977.0,19544796,49231.2241813602,397,91.0,306.0,0.0,0.0,49.0,164.0,142.0,38.0,38.0,42.0,12.0,0.0,37.0,0.0,F,43,43.0,1,0,0,0,182027,0.564,8746,90,3.52,4394.0
5880,4423,1995-10-31,73836,36,2051.00,A,39,POPLATEK MESICNE,1995-04-26,1277.0,4015.0,7343.0,2447.6666666666665,3,1,0,0,1,1995-04-26,1998-12-31,1345 days,15,48100,140409440.536384,1050.0,2100.0,9620.5,2712558,8097.188059701492,335,900,129608,648357091.5106264,22468.0,36413.0,62650.0,14530859,43375.69850746269,335,112.0,223.0,0.0,2.0,68.0,112.0,109.0,38.0,0.0,44.0,36.0,0.0,38.0,0.0,F,32,32.0,1,1,0,0,119895,0.899,10446,90,8.35,4845.0
5882,4427,1994-09-26,87816,12,7318.00,A,32,POPLATEK MESICNE,1993-06-07,5005.0,7318.0,12323.0,6161.5,2,1,0,0,1,1993-06-07,1998-12-31,2033 days,15,14886,16801057.350570995,63.0,5005.0,7318.0,1617565,4348.293010752688,372,800,43442,49186113.053727224,14089.25,17727.0,23095.0,6971089,18739.486559139787,372,166.0,206.0,0.0,0.0,100.0,74.0,132.0,62.0,0.0,66.0,12.0,0.0,61.0,0.0,M,38,35.5,2,0,0,0,105058,0.81,9272,118,3.01,4422.5
5886,4447,1996-10-31,192744,36,5354.00,C,62,POPLATEK MESICNE,1996-06-16,5353.5,5353.5,5353.5,5353.5,1,0,0,0,1,1996-06-16,1998-12-31,928 days,15,63400,178126103.99585998,196.5,5354.0,16667.0,1953601,10447.064171122995,187,200,128779,513325914.8357192,29688.5,43675.0,65255.0,8910777,47651.213903743315,187,70.0,117.0,0.0,0.0,39.0,26.0,91.0,0.0,0.0,31.0,26.0,0.0,28.0,0.0,M,35,31.5,2,0,0,0,145688,0.407,8544,109,1.53,2812.5
5887,4448,1994-10-03,192744,36,5354.00,A,60,POPLATEK MESICNE,1993-06-02,5353.5,5353.5,5353.5,5353.5,1,0,0,0,1,1993-06-02,1998-12-31,2038 days,9,64800,184306543.16844553,317.5,5354.0,16599.5,4689737,10881.060324825987,431,700,157005,745199541.4854252,47192.0,64998.0,84288.0,28960876,67194.60788863109,431,176.0,255.0,0.0,6.0,111.0,36.0,213.0,0.0,0.0,65.0,36.0,0.0,60.0,0.0,F,28,24.0,2,1,0,0,110643,0.519,8441,115,3.94,2065.5
5889,4456,1998-02-09,321240,60,5354.00,C,14,POPLATEK MESICNE,1996-09-03,5353.5,5353.5,5353.5,5353.5,1,0,0,0,1,1996-09-03,1998-12-31,849 days,15,49368,164143128.50782618,362.25,5850.0,19335.75,2207231,11495.994791666666,192,700,141990,643864447.1513962,51385.25,70632.5,86781.5,13610692,70889.02083333333,192,77.0,115.0,0.0,1.0,49.0,11.0,103.0,0.0,0.0,28.0,11.0,0.0,25.0,0.0,M,29,29.0,1,1,0,0,177686,0.748,10045,135,1.555,6449.5
5892,4462,1996-05-14,66480,24,2770.00,B,73,POPLATEK TYDNE,1995-12-27,2770.3,2770.3,2770.3,2770.3,1,0,0,0,1,1995-12-27,1998-12-31,1100 days,1,87300,195043607.31511086,69.0,3200.0,12150.0,1940836,9752.944723618091,199,-3073,132047,904329083.9959395,8989.0,23583.0,45352.5,6280749,31561.552763819094,199,84.0,115.0,0.0,0.0,49.0,16.0,99.0,0.0,0.0,35.0,16.0,0.0,29.0,5.0,M,64,64.0,1,0,0,0,182027,0.564,8746,90,3.52,4394.0
5893,4467,1998-08-03,86184,36,2394.00,C,17,POPLATEK TYDNE,1997-04-13,2394.5,4556.0,6950.5,3475.25,2,1,0,0,1,1997-04-13,1998-12-31,627 days,30,27900,42388506.25948167,133.0,3600.0,9372.0,647631,5731.2477876106195,113,300,48831,85026704.84102404,23709.0,28553.0,34714.0,3267793,28918.522123893807,113,44.0,69.0,21.0,0.0,2.0,21.0,48.0,16.0,0.0,21.0,5.0,0.0,16.0,0.0,M,31,31.0,1,0,0,0,74062,0.614,8114,119,2.46,1092.0
5895,4473,1997-01-03,93960,60,1566.00,C,45,POPLATEK MESICNE,1995-10-09,1566.0,5528.0,10619.0,3539.6666666666665,3,1,0,0,1,1995-10-09,1998-12-31,1179 days,15,36638,84416883.25313896,396.5,3525.0,8600.0,1987146,7021.717314487632,283,800,88247,141978560.4837481,49100.5,54841.0,64845.0,15685337,55425.21908127209,283,78.0,205.0,0.0,0.0,40.0,91.0,114.0,33.0,0.0,38.0,24.0,0.0,33.0,0.0,M,37,37.0,1,0,0,0,77917,0.535,8390,132,2.545,2101.0
5897,4476,1996-09-25,15192,24,633.00,A,24,POPLATEK MESICNE,1994-11-10,633.0,3195.0,7843.0,1960.75,4,1,1,0,1,1994-11-10,1998-12-31,1512 days,15,21513,26066061.675880294,500.0,2510.0,3228.75,1539421,3791.677339901478,406,500,48157,52850512.51076429,22328.75,27093.5,32142.75,11150285,27463.756157635467,406,103.0,303.0,0.0,0.0,54.0,159.0,144.0,45.0,45.0,49.0,24.0,0.0,44.0,0.0,F,27,27.0,1,0,0,0,122603,0.8,8991,128,1.655,5235.5
5900,4503,1996-01-01,135360,48,2820.00,C,50,POPLATEK MESICNE,1995-01-03,2819.8,2819.8,2819.8,2819.8,1,0,0,0,1,1995-01-03,1998-12-31,1458 days,15,63600,254967528.3476788,222.0,3928.0,23189.0,3892381,13284.576791808873,293,200,146480,779710130.2579594,36263.0,55193.0,75821.0,17031825,58129.095563139934,293,120.0,173.0,0.0,5.0,73.0,36.0,132.0,0.0,0.0,47.0,36.0,0.0,44.0,0.0,M,24,24.0,1,0,0,1,102609,0.52,8187,94,5.125,2128.5
5906,4533,1998-05-05,81144,36,2254.00,C,68,POPLATEK MESICNE,1997-08-03,2253.5,10479.0,12732.5,6366.25,2,1,0,0,1,1997-08-03,1998-12-31,515 days,15,62500,270572518.6298248,2254.0,10479.0,24124.0,1820250,15296.218487394957,119,200,132954,813398477.4114798,44346.0,59800.0,87152.5,7501188,63035.19327731092,119,52.0,67.0,0.0,1.0,37.0,19.0,47.0,11.0,0.0,15.0,8.0,0.0,11.0,0.0,F,55,55.0,1,1,0,0,228848,0.572,9893,96,4.36,5755.0
5909,4550,1998-01-03,61320,60,1022.00,C,56,POPLATEK MESICNE,1997-02-06,424.0,1607.0,4166.0,1041.5,4,1,1,0,1,1997-02-06,1998-12-31,693 days,15,12945,10234244.50792208,424.0,1113.0,2760.0,427754,2430.4204545454545,176,700,34807,26484078.039188337,21983.0,24635.0,27537.5,4294219,24398.971590909092,176,51.0,125.0,0.0,0.0,28.0,69.0,56.0,19.0,19.0,23.0,12.0,0.0,18.0,0.0,F,52,52.0,1,0,0,0,124605,0.46,8772,126,4.79,3006.0
5918,4576,1994-06-04,300204,36,8339.00,A,27,POPLATEK MESICNE,1993-06-05,8339.0,8339.0,8339.0,8339.0,1,0,0,0,1,1993-06-05,1998-12-31,2035 days,15,28365,54272197.13739593,153.0,5100.0,8339.0,2752868,6633.416867469879,415,300,68594,105833959.53178492,27521.5,34403.0,40928.5,14609753,35204.224096385544,415,141.0,274.0,0.0,0.0,74.0,36.0,238.0,63.0,0.0,67.0,36.0,0.0,62.0,0.0,M,35,35.0,1,0,0,0,67298,0.438,8561,110,0.945,1078.0
5922,4580,1995-08-05,20220,12,1685.00,A,9,POPLATEK MESICNE,1994-08-27,1684.8,8723.0,10407.8,5203.9,2,1,0,0,1,1994-08-27,1998-12-31,1587 days,15,61600,178578511.2421065,289.25,8300.0,14078.25,3929835,10737.254098360656,366,500,127871,641817736.615383,30497.25,46967.0,67295.0,18446931,50401.45081967213,366,140.0,226.0,0.0,4.0,90.0,58.0,164.0,46.0,0.0,50.0,12.0,0.0,46.0,0.0,F,26,26.0,1,1,0,0,81344,0.553,8899,149,3.635,2737.0
5923,4585,1996-10-10,64656,48,1347.00,C,27,POPLATEK MESICNE,1996-06-08,1347.0,4065.0,5412.0,2706.0,2,1,0,0,1,1996-06-08,1998-12-31,936 days,15,20414,27587396.702660102,179.25,2700.0,5700.0,870525,4487.242268041237,194,200,59121,67922516.21978004,34409.75,38750.0,43955.0,7517011,38747.4793814433,194,64.0,130.0,0.0,2.0,34.0,52.0,76.0,26.0,0.0,30.0,26.0,0.0,25.0,0.0,M,52,55.0,2,1,0,0,67298,0.438,8561,110,0.945,1078.0
5930,4616,1998-01-12,66696,24,2779.00,C,1,POPLATEK MESICNE,1997-09-24,2778.7,12260.0,15038.7,7519.35,2,1,0,0,1,1997-09-24,1998-12-31,463 days,15,57100,230713002.53396273,1950.0,10142.5,20773.0,1739624,14029.225806451614,124,1000,163270,783706951.2852746,55525.25,74792.0,95241.5,9373861,75595.65322580645,124,51.0,73.0,0.0,2.0,36.0,24.0,47.0,12.0,0.0,15.0,12.0,0.0,12.0,0.0,M,23,23.0,1,1,0,0,1204953,1.0,12541,167,0.315,92392.0
5931,4618,1997-03-17,66696,24,2779.00,D,3,POPLATEK MESICNE,1996-07-21,2778.7,2778.7,2778.7,2778.7,1,0,0,0,1,1996-07-21,1998-12-31,893 days,0,56600,172164115.88998735,26.0,2779.0,12600.0,1395575,9366.275167785236,149,-7914,115745,861895847.9670779,4055.0,19072.0,52951.0,4244382,28485.78523489933,149,53.0,96.0,0.0,0.0,28.0,15.0,81.0,19.0,0.0,25.0,15.0,0.0,24.0,12.0,F,33,33.0,1,0,0,0,75232,0.417,8980,111,2.055,2818.5
5932,4626,1997-06-18,33348,12,2779.00,A,9,POPLATEK MESICNE,1996-06-15,2778.7,2778.7,2778.7,2778.7,1,0,0,0,1,1996-06-15,1998-12-31,929 days,15,54800,249141835.516485,176.5,2900.0,21845.5,2076396,12433.508982035928,167,700,112215,739839397.2631123,22040.0,41307.0,68545.5,7620631,45632.520958083835,167,72.0,95.0,0.0,0.0,42.0,12.0,83.0,0.0,0.0,30.0,12.0,0.0,28.0,0.0,F,29,29.0,1,0,0,0,81344,0.553,8899,149,3.635,2737.0
5933,4631,1997-12-13,87528,24,3647.00,C,77,POPLATEK PO OBRATU,1996-12-12,3647.0,3647.0,3647.0,3647.0,1,0,0,0,1,1996-12-12,1998-12-31,749 days,73,56700,100602224.17372973,269.0,3800.0,12900.0,1106025,8315.977443609023,133,800,105533,499063898.2550694,41564.0,53646.0,76485.0,7752252,58287.60902255639,133,52.0,81.0,24.0,2.0,4.0,12.0,67.0,0.0,0.0,24.0,12.0,0.0,19.0,0.0,M,48,47.5,2,1,0,0,148545,0.535,8909,113,4.78,3525.0
5938,4650,1996-08-25,402000,60,6700.00,C,4,POPLATEK MESICNE,1995-10-15,554.0,6700.0,10082.0,3360.6666666666665,3,1,0,0,1,1995-10-15,1998-12-31,1173 days,15,11500,8934228.321977472,157.0,2828.0,5073.0,832259,3093.8996282527883,269,200,52350,111525465.97211903,16847.0,22777.0,31048.0,6548729,24344.71747211896,269,114.0,155.0,0.0,0.0,76.0,95.0,60.0,33.0,0.0,38.0,28.0,0.0,33.0,0.0,M,19,19.0,1,0,0,0,149893,0.674,9753,109,4.825,5568.0
5940,4660,1997-05-28,106944,24,4456.00,C,63,POPLATEK MESICNE,1997-01-03,437.0,4456.0,7489.0,1872.25,4,1,1,0,1,1997-01-03,1998-12-31,727 days,15,47220,153924307.63977712,437.0,2121.0,13325.0,1614560,8588.08510638298,188,58,83933,357045358.41423947,24634.75,39967.0,52659.5,7521675,40008.90957446808,188,50.0,138.0,24.0,0.0,2.0,78.0,60.0,20.0,20.0,24.0,19.0,0.0,19.0,0.0,F,46,46.0,1,0,0,0,86513,0.505,8288,110,4.11,1511.0
5942,4681,1997-03-15,162624,48,3388.00,C,70,POPLATEK MESICNE,1995-08-08,3388.0,5016.0,12919.0,4306.333333333333,3,1,0,0,1,1995-08-08,1998-12-31,1241 days,15,30492,52448948.035058364,202.5,4515.0,5625.0,1800584,6124.43537414966,294,14512,73290,117921876.8095005,28241.5,34924.0,42797.0,10671840,36298.77551020408,294,88.0,206.0,41.0,0.0,6.0,94.0,112.0,37.0,0.0,41.0,21.0,0.0,36.0,0.0,F,42,42.0,1,0,0,0,285387,0.899,10177,81,7.175,9993.0
5953,4715,1997-03-14,97176,24,4049.00,C,8,POPLATEK MESICNE,1996-10-28,4049.0,4049.0,4049.0,4049.0,1,0,0,0,1,1996-10-28,1998-12-31,794 days,15,68788,398349386.63734084,257.0,4712.0,31900.0,2592800,16946.40522875817,153,400,119073,577349717.3753859,41721.0,52279.0,76394.0,8961987,58575.07843137255,153,53.0,100.0,26.0,5.0,1.0,21.0,74.0,0.0,0.0,26.0,21.0,0.0,21.0,0.0,F,44,44.0,1,1,0,0,112065,0.694,11277,127,1.32,5083.0
5956,4725,1997-11-04,168264,36,4674.00,C,73,POPLATEK MESICNE,1997-04-14,4674.2,13462.0,18136.2,9068.1,2,1,0,0,1,1997-04-14,1998-12-31,626 days,15,42068,139027571.95053232,105.0,4700.0,17850.0,1205356,10859.063063063064,111,700,70586,281608142.2050778,14359.0,23311.0,37894.5,2967134,26730.936936936938,111,41.0,70.0,20.0,0.0,1.0,30.0,40.0,16.0,0.0,20.0,14.0,0.0,15.0,0.0,M,49,49.0,1,0,0,0,182027,0.564,8746,90,3.52,4394.0
5959,4727,1995-08-11,107640,24,4485.00,A,2,POPLATEK MESICNE,1995-02-13,1861.0,4485.0,9926.0,3308.6666666666665,3,1,0,0,1,1995-02-13,1998-12-31,1417 days,15,53613,190591236.73277763,600.0,3580.0,14700.0,3606082,10215.529745042493,353,600,123789,381926199.3274526,41508.0,54379.0,73226.0,20290748,57480.872521246456,353,99.0,254.0,46.0,0.0,7.0,108.0,146.0,42.0,0.0,46.0,24.0,0.0,41.0,0.0,F,40,40.0,1,0,0,0,88884,0.467,8507,132,1.725,2416.5
5963,4746,1997-09-07,204780,60,3413.00,C,54,POPLATEK MESICNE,1997-02-21,3413.0,3413.0,3413.0,3413.0,1,0,0,0,1,1997-02-21,1998-12-31,678 days,15,64600,284733839.62289315,431.0,8100.0,26700.0,2399353,15682.045751633987,153,200,151002,901815474.3034054,39398.0,60949.0,87936.0,9977610,65213.13725490196,153,63.0,90.0,0.0,4.0,41.0,16.0,70.0,0.0,0.0,22.0,16.0,0.0,16.0,0.0,M,46,46.0,1,1,0,0,387570,1.0,9897,140,1.78,18708.5
5970,4774,1995-07-09,465072,48,9689.00,C,66,POPLATEK MESICNE,1994-01-14,9689.0,9689.0,9689.0,9689.0,1,0,0,0,1,1994-01-14,1998-12-31,1812 days,15,42880,80279549.61119439,201.75,5100.0,9689.0,2980967,7604.507653061224,392,300,99235,257708330.6842738,34124.25,42675.0,51688.75,16813140,42890.663265306124,392,128.0,264.0,0.0,0.0,69.0,42.0,222.0,55.0,0.0,59.0,42.0,0.0,54.0,0.0,M,51,54.5,2,0,0,0,125832,0.483,8512,102,3.81,2175.0
5973,4784,1997-11-24,219456,48,4572.00,C,46,POPLATEK MESICNE,1997-08-08,4572.0,4572.0,4572.0,4572.0,1,0,0,0,1,1997-08-08,1998-12-31,510 days,15,44168,175884074.82099837,298.25,4572.0,25900.0,1023438,12183.785714285714,84,400,95801,295580269.60183567,52608.0,67099.0,75985.75,5343340,63611.19047619047,84,35.0,49.0,17.0,0.0,1.0,13.0,36.0,0.0,0.0,17.0,13.0,0.0,12.0,0.0,F,39,41.5,2,0,0,0,112709,0.735,8369,117,2.005,2736.0
5976,4794,1997-12-27,465504,48,9698.00,D,72,POPLATEK MESICNE,1996-12-18,603.0,9698.0,17025.0,3405.0,5,1,1,0,1,1996-12-18,1998-12-31,743 days,3,24735,35701680.194550924,603.0,1922.0,4320.0,884761,4491.172588832487,197,-1736,49947,128920571.8585413,7928.0,18466.0,26497.0,3684636,18703.736040609136,197,56.0,141.0,0.0,0.0,32.0,91.0,50.0,20.0,20.0,24.0,11.0,0.0,19.0,2.0,M,37,37.0,1,0,0,0,226122,0.626,8994,110,4.295,9440.0
5977,4803,1997-02-25,59136,48,1232.00,C,26,POPLATEK MESICNE,1996-06-08,1232.0,1232.0,1232.0,1232.0,1,0,0,0,1,1996-06-08,1998-12-31,936 days,15,17900,6054143.544367816,117.0,1232.0,4300.0,375732,2147.04,175,6620,38938,50861040.96965515,21235.5,26281.0,30960.0,4409643,25197.96,175,79.0,96.0,0.0,0.0,48.0,22.0,74.0,0.0,0.0,31.0,22.0,0.0,26.0,0.0,F,20,20.0,1,0,0,0,170449,1.0,10787,131,2.845,6151.0
5980,4825,1995-08-18,21396,12,1783.00,A,15,POPLATEK MESICNE,1994-06-04,1783.2,1783.2,1783.2,1783.2,1,0,0,0,1,1994-06-04,1998-12-31,1671 days,15,26300,27879132.782236956,117.0,1800.0,10699.0,1350481,4486.647840531561,301,1000,49990,63900989.70305655,23937.0,29118.0,35336.0,8954153,29748.01661129568,301,120.0,181.0,55.0,0.0,10.0,12.0,169.0,0.0,0.0,55.0,12.0,0.0,50.0,0.0,M,31,27.5,2,0,0,0,58796,0.519,9045,124,3.35,1862.0
5988,4851,1996-08-22,141648,24,5902.00,A,52,POPLATEK MESICNE,1996-02-04,4285.0,5902.2,10187.2,5093.6,2,1,0,0,1,1996-02-04,1998-12-31,1061 days,15,60700,214856808.22389516,292.5,5902.0,19947.5,2820981,12159.400862068966,232,200,144983,782841400.2342885,24516.5,42024.0,64456.0,11103374,47859.370689655174,232,94.0,138.0,0.0,0.0,60.0,52.0,86.0,28.0,0.0,34.0,24.0,0.0,28.0,0.0,M,47,50.5,2,0,0,0,139012,0.619,8363,108,2.995,2681.5
5989,4852,1996-03-04,213300,36,5925.00,C,47,POPLATEK MESICNE,1995-04-13,4794.0,5925.0,10719.0,5359.5,2,1,0,0,1,1995-04-13,1998-12-31,1358 days,15,13600,9559106.21666888,104.5,4794.0,5925.0,1007218,3662.610909090909,275,400,42444,43860559.995036505,18982.5,23545.0,28409.5,6670268,24255.52,275,125.0,150.0,0.0,0.0,81.0,73.0,77.0,39.0,0.0,44.0,34.0,0.0,39.0,0.0,M,35,35.0,1,0,0,0,162580,0.728,9538,111,1.655,5744.5
5991,4858,1998-07-27,335184,48,6983.00,D,67,POPLATEK MESICNE,1997-06-21,6983.3,6983.3,6983.3,6983.3,1,0,0,0,1,1997-06-21,1998-12-31,558 days,5,62850,257625495.76484114,84.25,6100.0,19436.25,1611321,12024.783582089553,134,-6653,100571,639692262.9440018,9117.75,28960.5,49066.75,4198398,31331.328358208953,134,55.0,79.0,18.0,0.0,1.0,4.0,75.0,0.0,0.0,36.0,4.0,0.0,13.0,8.0,F,21,21.0,1,0,0,0,106054,0.631,8110,109,6.125,3161.5
5992,4863,1997-03-18,76080,12,6340.00,A,5,POPLATEK MESICNE,1996-03-12,3300.0,6340.3,15676.3,5225.433333333333,3,1,0,0,1,1996-03-12,1998-12-31,1024 days,15,57063,186144961.03256685,2300.0,6036.0,10673.0,2711491,10388.854406130267,261,300,105699,397425067.08965516,46114.0,60589.0,76265.0,15883698,60857.08045977011,261,69.0,192.0,33.0,10.0,3.0,70.0,112.0,29.0,0.0,33.0,12.0,0.0,28.0,0.0,F,20,20.0,1,0,0,1,95616,0.514,9307,118,4.115,2828.0
5997,4894,1993-11-04,117024,24,4876.00,A,14,POPLATEK MESICNE,1993-06-20,4875.8,4875.8,4875.8,4875.8,1,0,0,0,1,1993-06-20,1998-12-31,2020 days,15,54500,148401335.42029345,284.0,4876.0,17275.0,4237719,10335.9,410,800,135209,505851167.3014554,47781.25,62263.0,79236.0,25942487,63274.358536585365,410,140.0,270.0,66.0,14.0,8.0,24.0,232.0,0.0,0.0,66.0,24.0,0.0,61.0,0.0,M,64,64.0,1,1,0,0,177686,0.748,10045,135,1.555,6449.5
5999,4907,1996-01-03,98832,48,2059.00,C,42,POPLATEK MESICNE,1994-02-06,325.0,3938.0,7575.0,1893.75,4,1,1,0,1,1994-02-06,1998-12-31,1789 days,15,41200,40519696.29384351,325.0,1420.0,3938.0,1953013,4209.079741379311,464,500,70009,167105487.56125256,18449.5,26350.5,36258.0,13088257,28207.450431034482,464,122.0,342.0,0.0,0.0,63.0,199.0,143.0,54.0,55.0,59.0,36.0,0.0,54.0,0.0,F,29,29.0,1,0,0,0,95907,0.591,8388,87,2.67,1663.0
6004,4937,1994-07-23,143904,24,5996.00,A,12,POPLATEK MESICNE,1993-02-20,800.0,5996.2,9483.2,3161.066666666667,3,1,0,0,1,1993-02-20,1998-12-31,2140 days,7,64700,165921864.0662885,775.0,2687.0,13036.25,5179057,9248.316071428571,560,700,135935,671486528.8807788,35778.75,53593.5,72355.0,31763779,56721.03392857143,560,177.0,383.0,0.0,0.0,106.0,161.0,222.0,68.0,0.0,71.0,24.0,0.0,68.0,0.0,M,48,48.0,1,0,0,0,107870,0.58,8754,137,4.055,3836.0
