account_id,loan_amount,loan_duration,loan_payments,loan_status,acc_frequency,day_before_loan,sum_monthly_payment_amount,sum_monthly_payment_amount_in,sum_monthly_payment_amount_out,sum_monthly_payment_out_household,sum_monthly_payment_out_insurrance,sum_monthly_payment_in_interest_credited,sum_monthly_payment_out_payment_for_statement,sum_monthly_payment_out_sanction_interest_neg_bal,count_out_sanction_interest_neg_bal,count_monthly_payment_trans,current_monthly_payment_amount_out,current_monthly_payment_out_household,current_monthly_payment_out_insurrance,current_monthly_payment_out_payment_for_statement,current_monthly_payment_in_interest_credited,sum_other_amount,sum_other_amount_in,sum_other_amount_out,count_other_trans,balance_latest,client_gender,client_age,all_client_mean_age,all_client_count,card_type_classic,card_type_gold,card_type_junior,num_inhabitants,urban_rate,avg_salary,num_enterpreneurs_per1000inhabitants,unemploy_rate,number_crimes,balance_mean,balance_min,balance_max,balance_min_last_month,balance_max_last_month,balance_mean_last_month,balance_min_last_3months,balance_max_last_3months,balance_mean_last_3months,balance_mean_per_loan_payment,balance_mean_last_month_per_loan_payment,balance_mean_per_loan_amount,balance_mean_last_month_per_loan_amount,growth_balance,amount_last_month,amount_last_month_in,amount_last_month_out,amount_last_month_per_loan_payments,amount_last_mount_in_per_loan_payments,amount_last_mount_out_per_loan_payments,amount_last_month_per_loan_amount,amount_last_mount_in_per_loan_amount,amount_last_mount_out_per_loan_amount,amount_last_3months_avg,amount_last_3months_in_avg,amount_last_3months_out_avg,amount_last_3months_per_loan_payments,amount_last_3months_in_per_loan_payments,amount_last_3months_out_per_loan_payments,amount_last_3months_per_loan_amount,amount_last_3months_in_per_loan_amount,amount_last_3months_out_per_loan_amount
3249,68124,12,5677,A,monthly,320,1397.321875,724.33125,672.990625,153.69375,0,3.45,0.234375,0,0,0.159375,19812,8197,0,15,69,1239.94375,720.88125,519.0625,31,16431,M,42,42,1,0,0,0,323870,1,10673,100,5.07,18564.5,28808.98039,1100,63669,10912,31628,17591,10824,41817,20939.9,5.074683881,3.09864365,0.422890323,0.258220304,-112.3138889,40543,20731,19812,7.141624097,3.651752686,3.489871411,0.595135341,0.304312724,0.290822618,49404.33333,24192.33333,25212,8.702542423,4.261464388,4.441078034,0.725211869,0.355122032,0.370089836
3273,94512,12,7876,B,monthly,632,3543.075949,1790.373418,1752.702532,0,0,11.53797468,0.379746835,0,0,0.212025316,58468,0,0,15,187,3531.158228,1778.835443,1752.322785,78,23811,M,47,47,1,0,0,0,323870,1,10673,100,5.07,18564.5,48061.83582,600,133408,20703,70464,37947.85714,9330,70464,32439.54545,6.102315366,4.81816368,0.50852628,0.40151364,-316.968254,108416,49948,58468,13.76536313,6.341797867,7.423565262,1.147113594,0.528483156,0.618630438,105272.3333,50023.33333,55249,13.36621805,6.35136279,7.014855256,1.113851504,0.529280232,0.584571271
3293,276084,36,7669,C,monthly,476,3198.571429,1659.819328,1538.752101,74.66596639,1.462184874,8.340336134,0.346638655,0,0,0.298319328,51299,3231,58,15,229,3113.756303,1651.478992,1462.277311,93,57631,F,35,35,1,1,0,0,1204953,1,12541,167,0.315,92392,58466.30986,1100,132187,30765,76777,59845.54545,27423,81229,59473.15625,7.623720154,7.803565713,0.211770004,0.216765714,336.2977273,97540,46241,51299,12.71873778,6.029599687,6.689138088,0.353298272,0.16748888,0.185809391,99466,46275.66667,53190.33333,12.96987873,6.03412005,6.935758682,0.360274409,0.167614446,0.192659963
3329,19248,12,1604,A,monthly,422,1308.779621,705.8507109,602.92891,197.2535545,0,4.18957346,0.319905213,0,0,0.170616114,23864,9249,0,15,120,1107.016588,701.6611374,405.3554502,41,43436,M,35,31.5,2,0,0,0,75232,0.417,8980,111,2.055,2818.5,36066.16667,200,60870,28237,56436,35774.16667,22292,56436,32683.14286,22.48514131,22.30309643,1.873761776,1.858591369,-355.2314815,52078,28214,23864,32.46758105,17.58977556,14.87780549,2.705631754,1.46581463,1.239817124,51835.66667,28205,23630.66667,32.31650042,17.58416459,14.73233583,2.693041701,1.465347049,1.227694652
3353,146064,24,6086,C,monthly,166,1547.457831,909.3313253,638.126506,0,2.493975904,4.837349398,0.090361446,0,0,0.13253012,28429,0,414,15,216,1540.036145,904.4939759,635.5421687,15,45021,F,46,46,1,0,0,0,323870,1,10673,100,5.07,18564.5,44355.09091,200,90387,29806,53006,43743.88889,29806,90387,49578.6,7.288053058,7.187625516,0.303668877,0.299484396,129.5259259,62261,33832,28429,10.23020046,5.558987841,4.671212619,0.426258353,0.231624493,0.194633859,55702.66667,29159.66667,26543,9.152590645,4.79126958,4.361321065,0.381357944,0.199636233,0.181721711
3354,4980,12,415,A,monthly,242,747.5123967,420.2438017,327.268595,6.061983471,25.45454545,4.260330579,0.247933884,0,0,0.190082645,21048,489,1540,15,113,711.4876033,415.9834711,295.5041322,27,22500,F,47,47,1,0,0,0,86513,0.505,8288,110,4.11,1511,30533.28261,800,41106,21602,39442,27864.44444,21602,39442,30408.37037,73.57417496,67.14323963,6.131181247,5.595269969,-233.8315697,37489,16441,21048,90.33493976,39.61686747,50.71807229,7.527911647,3.301405622,4.226506024,29991.33333,12476.66667,17514.66667,72.26827309,30.06425703,42.20401606,6.022356091,2.505354752,3.517001339
3390,40632,12,3386,C,weekly,444,1378.936937,744.5743243,634.3626126,19.14414414,2.364864865,5.364864865,0.675675676,0,0,0.265765766,25651,850,105,30,181,1351.387387,739.2094595,612.1779279,74,48931,F,54,54,1,0,0,0,107870,0.58,8754,137,4.055,3836,48478.61017,1100,75485,30622,54089,46209.69231,30622,63006,46168.60526,14.31736863,13.64728066,1.193114052,1.137273388,96.5002849,66458,40807,25651,19.62728884,12.0516834,7.575605434,1.635607403,1.00430695,0.631300453,55831.33333,30648.33333,25183,16.48887576,9.051486513,7.43738925,1.37407298,0.754290543,0.619782437
3403,71820,36,1995,C,monthly,403,1987.630273,1046.702233,940.9280397,0,0,5.893300248,0.372208437,0,0,0.196029777,15700,0,0,15,137,1981.364764,1040.808933,940.5558313,57,42630,M,35,35,1,0,0,0,86513,0.505,8288,110,4.11,1511,54293.62025,700,119933,42630,58329,51846.8,19754,58329,39697.35294,27.21484724,25.98837093,0.755967979,0.721899192,-271.920404,15837,137,15700,7.938345865,0.068671679,7.869674185,0.220509607,0.001907547,0.218602061,27256.33333,12974.66667,14281.66667,13.66232247,6.503592314,7.158730159,0.379508958,0.180655342,0.198853616
3418,207264,48,4318,C,after_transaction,281,3009.149466,1586.75089,1422.398577,0,0,5.715302491,1.779359431,0,0,0.206405694,81000,0,0,100,309,3001.654804,1581.035587,1420.619217,46,46282,M,37,35.5,2,0,0,0,95907,0.591,8388,87,2.67,1663,61345.03448,400,123573,45973,123573,71304.125,45973,123573,74357.04,14.20681669,16.5132295,0.295975348,0.344025615,394.5847222,160296,79296,81000,37.12274201,18.36405743,18.75868458,0.773390459,0.38258453,0.390805929,131788.6667,62946.66667,68842,30.52076579,14.57773661,15.94302918,0.635849287,0.303702846,0.332146441
3448,68664,24,2861,C,weekly,501,1085.081836,579.1097804,505.9720559,0,0,5.636726547,0.718562874,0,0,0.145708583,21062,0,0,30,151,1078.726547,573.4730539,505.253493,45,36642,F,19,17.5,2,0,0,0,109164,0.636,8757,96,3.625,2341.5,36855.80822,700,72649,18833,36642,24566.16667,18833,68423,35064.93333,12.88214199,8.586566469,0.536755916,0.357773603,-278.5564815,39022,17960,21062,13.63928696,6.277525341,7.361761622,0.568303623,0.261563556,0.306740068,41109,19668.33333,21440.66667,14.36875218,6.874635908,7.494116276,0.598698008,0.286443163,0.312254845
3455,67464,12,5622,A,monthly,359,2291.573816,1228.387187,1063.18663,0,0,5.116991643,0.292479109,0,0,0.158774373,28415,0,0,15,107,2286.164345,1223.270195,1062.89415,39,59311,M,64,64,1,0,0,0,125236,0.877,9675,100,7.04,5256.5,46016.2807,600,92408,25484,59311,38030.42857,20038,89716,40588.82609,8.185037478,6.764572852,0.682086457,0.563714404,-546.4119048,95992,67577,28415,17.07435076,12.02009961,5.054251156,1.422862564,1.001674967,0.421187596,94761.66667,50746.66667,44015,16.85550812,9.026443733,7.82906439,1.404625677,0.752203644,0.652422032
3460,140688,48,2931,C,monthly,416,2297.576923,1181.072115,1116.504808,0,0,6.213942308,0.396634615,0,0,0.204326923,16415,0,0,15,170,2290.966346,1174.858173,1116.108173,62,26864,M,58,58.5,2,0,0,0,93931,0.569,8427,107,1.32,1893.5,57514.44706,300,144580,26864,43278,38442.5,20576,144580,62963.36842,19.62280691,13.11583077,0.408808477,0.273246474,15.93,16585,170,16415,5.658478335,0.058000682,5.600477653,0.117884965,0.001208348,0.116676618,74755,24586.66667,50168.33333,25.50494712,8.388490845,17.11645627,0.531353065,0.174760226,0.356592839
3489,44088,24,1837,A,monthly,236,897.3559322,542.6779661,354.6779661,42.87711864,0,4.444915254,0.190677966,0,0,0.13559322,8688,3373,0,15,180,849.8432203,538.2330508,311.6101695,19,44383,F,48,48,1,0,0,0,81344,0.553,8899,149,3.635,2737,36548.96875,1000,55577,31373,47576,42380.8,26231,53380,39559.21053,19.89600912,23.07065868,0.82900038,0.961277445,86.99654321,25071,16383,8688,13.64779532,8.918345128,4.729450191,0.568658138,0.371597714,0.197060425,35799.66667,19131.66667,16668,19.48811468,10.41462529,9.073489385,0.812004778,0.433942721,0.378062058
3556,174840,60,2914,C,monthly,389,1292.403599,681.8123393,610.5912596,98.09768638,0,4.020565553,0.30848329,0,0,0.223650386,28515,4240,0,15,137,1189.976864,677.7917738,512.18509,58,27706,F,48,48,1,0,0,0,109164,0.636,8757,96,3.625,2341.5,34822.49425,1100,64670,22801,40406,30403.22222,22801,45955,32989.65385,11.95006666,10.43350111,0.199167778,0.173891685,-303.3324515,46135,17620,28515,15.83218943,6.046671242,9.785518188,0.263869824,0.100777854,0.16309197,43550.66667,17968,25582.66667,14.94532144,6.166094715,8.779226722,0.249088691,0.102768245,0.146320445
3562,174960,24,7290,C,monthly,674,2534.272997,1319.980712,1214.292285,0,0,6.679525223,0.422848665,0,0,0.212166172,71315,0,0,15,311,2527.170623,1313.301187,1213.869436,103,71243,F,22,22,1,0,0,0,102609,0.52,8187,94,5.125,2128.5,58926.35664,1000,159286,50231,121531,75747.5,47282,121531,66406.45,8.083176494,10.39060357,0.336799021,0.432941815,560.0677778,132535,61220,71315,18.18038409,8.397805213,9.782578875,0.757516004,0.349908551,0.407607453,84349.33333,49767.66667,34581.66667,11.57055327,6.826840421,4.743712849,0.482106386,0.284451684,0.197654702
3608,161496,36,4486,C,weekly,633,1405.652449,726.028436,679.6240126,93.76935229,0,3.879936809,0.900473934,0,0,0.205371248,11454,3124,0,30,132,1307.102686,722.1484992,584.9541864,72,29372,M,28,28,1,0,0,0,226122,0.626,8994,110,4.295,9440,33219.97692,500,113866,27772,36326,33188.5,20181,39093,29943.82353,7.405255667,7.398238966,0.205701546,0.205506638,91.08194444,13186,1732,11454,2.939366919,0.386090058,2.553276861,0.081649081,0.010724724,0.070924357,18118,10997.33333,7120.666667,4.038787338,2.451478674,1.587308664,0.112188537,0.06809663,0.044091907
3629,158760,60,2646,C,monthly,672,1149.681548,589.108631,560.5729167,47.91369048,221.1517857,3.517857143,0.379464286,0,0,0.24702381,21719,1894,8742,15,100,876.71875,585.5907738,291.1279762,94,19182,M,21,21,1,0,0,0,78955,0.59,9060,124,2.07,1686,24908.8012,900,59898,13609,29882,22241.55556,8755,30765,22394.46154,9.413757069,8.405727723,0.156895951,0.140095462,-412.0118827,38092,16373,21719,14.39606954,6.187830688,8.208238851,0.239934492,0.103130511,0.136803981,34427.33333,16108,18319.33333,13.01108592,6.087679516,6.9234064,0.216851432,0.101461325,0.115390107
3637,14028,12,1169,A,monthly,674,1101.210682,589.0178042,512.1928783,130.2462908,0,6.341246291,0.400593472,0,0,0.231454006,15711,4877,0,15,225,964.2225519,582.6765579,381.5459941,98,51800,F,54,54,1,0,0,0,107911,0.509,8240,99,3.03,1876.5,51802.10897,400,75383,51575,67271,58919,41707,75383,56715.04,44.31318133,50.4011976,3.692765111,4.2000998,161.9277778,31912,16201,15711,27.29854577,13.85885372,13.43969204,2.274878814,1.154904477,1.119974337,37946.33333,19070.33333,18876,32.46050756,16.31337325,16.1471343,2.705042296,1.359447771,1.345594525
3664,271584,48,5658,C,monthly,510,2521.152941,1351.160784,1169.992157,0,0,7.656862745,0.264705882,0,0,0.176470588,21515,0,0,15,301,2513.231373,1343.503922,1169.727451,65,92401,M,23,23,1,1,0,0,1204953,1,12541,167,0.315,92392,62387.07778,800,115113,50478,97516,87022.2,24694,97516,58608,11.02634814,15.38038176,0.229715586,0.32042462,614.2091667,68553,47038,21515,12.11611877,8.313538353,3.802580417,0.252419141,0.173198716,0.079220425,69655.33333,33277,36378.33333,12.31094615,5.881406858,6.429539295,0.256478045,0.12252931,0.133948735
3674,23628,12,1969,A,monthly,547,1994.023766,1055.597806,938.4259598,208.4753199,0,5.588665448,0.356489945,0,0,0.201096892,108918,9503,0,15,319,1779.603291,1050.009141,729.5941499,67,64096,M,45,45,1,0,0,0,85852,0.598,8965,104,7.615,2737.5,47421,1000,140229,34699,140229,90521.91667,18864,140229,61428.5,24.08379888,45.97354833,2.00698324,3.831129028,766.8212963,237730,128812,108918,120.7364144,65.42001016,55.31640427,10.06136787,5.451667513,4.609700356,117254.3333,62903,54351.33333,59.55019468,31.94667344,27.60352125,4.962516224,2.662222787,2.300293437
3678,316140,60,5269,D,monthly,683,788.0322108,403.3909224,384.6412884,153.5871157,0,2.474377745,0.395314788,0,0,0.203513909,15135,6000,0,15,67,631.5754026,400.9165447,230.658858,81,12826,M,31,31,1,0,0,0,1204953,1,12541,167,0.315,92392,18632.97122,800,39616,10379,23680,15345.09091,10379,27507,18428.68,3.536339196,2.912334581,0.058938987,0.04853891,-52.62121212,29703,14568,15135,5.637312583,2.764851015,2.872461568,0.09395521,0.04608085,0.047874359,29395.66667,13100.66667,16295,5.578983994,2.4863668,3.092617195,0.092983067,0.041439447,0.05154362
3679,444864,48,9268,C,monthly,343,1200.367347,661.03207,539.335277,67.67930029,0,3.909620991,0.262390671,0,0,0.186588921,27832,3869,0,15,177,1128.516035,657.122449,471.393586,42,41744,M,35,34.5,2,0,0,0,197099,0.747,9624,145,1.955,4374.5,32404.9375,800,62904,35003,52244,42534.875,12070,52244,32323.90476,3.496432618,4.589434074,0.072842346,0.09561321,-180.6162037,45250,17418,27832,4.882391023,1.879369875,3.003021148,0.10171648,0.039153539,0.062562941,40682.33333,22217,18465.33333,4.389548266,2.397173069,1.992375198,0.091448922,0.049941106,0.041507817
3711,460980,60,7683,D,monthly,181,1831.624309,968.7513812,862.8729282,38.67403315,0,5.154696133,0.165745856,0,0,0.143646409,53862,7000,0,15,167,1787.629834,963.5966851,824.0331492,17,19164,F,35,35,1,0,0,0,75232,0.417,8980,111,2.055,2818.5,45410.26923,400,103750,19164,41859,30839.33333,19164,103750,54914.22222,5.910486689,4.013970237,0.098508111,0.066899504,62.64814815,54029,167,53862,7.032279058,0.021736301,7.010542757,0.117204651,0.000362272,0.116842379,90172.33333,43545.66667,46626.66667,11.73660462,5.667794698,6.068809927,0.195610077,0.094463245,0.101146832
3747,76380,12,6365,A,monthly,246,653.3455285,373.7357724,279.6097561,38.84552846,24.3902439,3.142276423,0.243902439,0,0,0.182926829,14191,2389,1500,15,111,586.7235772,370.5934959,216.1300813,25,23171,F,42,42,1,0,0,0,1204953,1,12541,167,0.315,92392,26122.73333,1100,41703,21361,35537,27511.11111,15755,35971,25133.2,4.104121498,4.322248407,0.342010125,0.360187367,-74.40246914,28863,14672,14191,4.534642577,2.305106049,2.229536528,0.377886881,0.192092171,0.185794711,25354.66667,11970.33333,13384.33333,3.983451165,1.880649385,2.102801781,0.331954264,0.156720782,0.175233482
3752,18564,12,1547,A,monthly,128,872.390625,605.203125,267.1875,0,0,3.5546875,0,0,0,0.1015625,13400,0,0,0,167,868.8359375,601.6484375,267.1875,9,43266,F,36,36,1,0,0,0,1204953,1,12541,167,0.315,92392,35538.07692,200,56498,43098,56498,47620.66667,25528,56498,41048.7,22.97225399,30.78258996,1.914354499,2.56521583,41.45518519,30636,17236,13400,19.80349063,11.14156432,8.661926309,1.650290886,0.928463693,0.721827192,28520.66667,17220.66667,11300,18.43611291,11.13165266,7.304460246,1.536342742,0.927637722,0.60870502
3754,68544,24,2856,A,weekly,258,1872.872093,982.4224806,890.4496124,46.23255814,14.15503876,5.023255814,0.465116279,0,0,0.209302326,30171,3976,913,30,139,1806.996124,977.3992248,829.5968992,35,23760,M,23,19,2,0,0,0,114006,0.623,9065,123,4.895,4156.5,44948.7963,900,94208,20225,49786,36028.77778,20225,62947,37047.87097,15.73837405,12.61511827,0.655765586,0.525629928,-58.36666667,59871,29700,30171,20.96323529,10.39915966,10.56407563,0.873468137,0.433298319,0.440169818,64487.33333,29705,34782.33333,22.57959851,10.40091036,12.17868814,0.940816604,0.433371265,0.507445339
3804,63252,12,5271,A,monthly,672,2308.154762,1191.058036,1117.096726,17.22321429,0,7.27827381,0.401785714,0,0,0.244047619,41516,643,0,15,109,2283.251488,1183.779762,1099.471726,106,49709,F,50,50,1,0,0,0,94725,0.634,9920,130,2.535,4567.5,49291.83537,13098,86343,17991,52592,33152.90909,13098,67194,38592.82759,9.351514962,6.289681102,0.779292914,0.524140092,136.1667677,73249,31733,41516,13.89660406,6.020299753,7.876304307,1.158050338,0.501691646,0.656358692,90499.33333,47606,42893.33333,17.16929109,9.031682793,8.137608297,1.430774257,0.752640233,0.678134025
3834,23052,12,1921,A,monthly,617,1002.821718,524.528363,478.2933549,75.70502431,77.52836305,3.116693679,0.364667747,0,0,0.277147488,14375,3114,3189,15,101,846.1069692,521.4116694,324.6952998,107,28532,F,59,56,2,0,0,0,387570,1,9897,140,1.78,18708.5,23772.04094,700,54322,18814,34314,25691.9,11708,34314,22938.27586,12.3748261,13.37423217,1.031235508,1.114519348,216.2822222,30351,15976,14375,15.79958355,8.316501822,7.483081728,1.316631963,0.693041818,0.623590144,28335.66667,15874,12461.66667,14.75047718,8.263404477,6.487072705,1.229206432,0.68861704,0.540589392
3859,307200,60,5120,D,monthly,374,2281.524064,1154.187166,1127.336898,0,0,5.101604278,0.320855615,0,0,0.181818182,4415,0,0,15,47,2276.101604,1149.085561,1127.016043,48,10058,M,37,37,1,0,0,0,107911,0.509,8240,99,3.03,1876.5,44484.25,200,142668,7912,10058,9506.5,513,12326,8398.357143,8.688330078,1.856738281,0.144805501,0.030945638,-182.0547619,6562,2147,4415,1.281640625,0.419335938,0.862304688,0.021360677,0.006988932,0.014371745,12150.33333,6863.666667,5286.666667,2.373111979,1.340559896,1.032552083,0.039551866,0.022342665,0.017209201
3862,74916,36,2081,C,monthly,664,2965.746988,1515.591867,1450.15512,89.81325301,0,6.010542169,0.361445783,0,0,0.254518072,32847,3508,0,15,188,2869.561747,1509.581325,1359.980422,116,43455,M,57,57,1,0,0,0,1204953,1,12541,167,0.315,92392,56133.81657,600,143677,22619,55138,38056.44444,9850,68000,42347.19231,26.97444333,18.28757542,0.749290092,0.507988206,-147.8654321,72671,39824,32847,34.92119173,19.13695339,15.78423835,0.970033104,0.531582039,0.438451065,69644.33333,38163.33333,31481,33.46676277,18.33893961,15.12782316,0.929632299,0.509414989,0.42021731
3875,153936,24,6414,C,monthly,115,2164.130435,1519.782609,644.3478261,0,0,4.4,0,0,0,0.095652174,36700,0,0,0,254,2159.730435,1515.382609,644.3478261,8,100675,M,50,50,1,0,0,0,105606,0.53,8254,97,3.23,2245.5,58031.36364,1100,100675,61939,100675,74935.66667,32082,100675,66407,9.047608924,11.68314105,0.376983705,0.486797544,-4.477777778,75436,38736,36700,11.76114749,6.039289055,5.721858435,0.490047812,0.251637044,0.238410768,69764.33333,45064.33333,24700,10.8768839,7.025932855,3.850951045,0.453203496,0.292747202,0.160456294
3906,334620,60,5577,C,monthly,243,2162.987654,1184.259259,978.7283951,0,0,9.181069959,0.24691358,0,0,0.144032922,36393,0,0,15,317,2153.559671,1175.078189,978.4814815,23,49944,F,38,41,2,0,0,0,139012,0.619,8363,108,2.995,2681.5,64864.05714,1100,92028,48356,82137,68453.83333,41832,92028,72032.38889,11.63063603,12.27431116,0.193843934,0.204571853,729.2425926,70174,33781,36393,12.58275058,6.057199211,6.525551372,0.20971251,0.10095332,0.10875919,88719,39378,49341,15.90801506,7.060785368,8.847229693,0.265133584,0.117679756,0.147453828
3907,133848,24,5577,C,monthly,697,1534.46198,774.3888092,760.0731707,0,0,4.464849354,0.430416069,0,0,0.160688666,15715,0,0,15,107,1529.566714,769.9239598,759.6427547,70,9986,F,39,39,1,0,0,0,114006,0.623,9065,123,4.895,4156.5,42220.15179,600,133751,9986,25701,20589.75,2815,51094,18442.91667,7.570405556,3.69190425,0.315433565,0.153829344,58.62896825,15822,107,15715,2.837009145,0.019185942,2.817823202,0.118208714,0.000799414,0.1174093,33358.66667,17877,15481.66667,5.98147152,3.205486821,2.775984699,0.24922798,0.133561951,0.115666029
3916,96984,36,2694,C,monthly,287,1221.71777,634.2857143,587.4320557,227.8745645,44.77351916,2.292682927,0.261324042,0,0,0.191637631,20863,10900,2570,15,67,946.5156794,631.9930314,314.5226481,30,13447,M,27,27,1,0,0,0,112065,0.694,11277,127,1.32,5083,21298.74545,800,50063,13447,31725,20973.85714,8188,32459,18229.81818,7.905993116,7.785396118,0.21961092,0.216261003,-260.9333333,37092,16229,20863,13.76837416,6.024127691,7.744246474,0.382454838,0.16733688,0.215117958,40804.33333,18908,21896.33333,15.14637466,7.018559762,8.127814897,0.420732629,0.194959993,0.225772636
3942,107352,36,2982,C,weekly,522,1934.367816,1025.735632,908.6321839,180.0689655,0,4.9348659,0.402298851,0,0,0.16091954,158258,13428,0,30,295,1748.961686,1020.800766,728.1609195,53,61126,F,60,60,1,0,0,0,67298,0.438,8561,110,0.945,1078,57995.17857,600,151251,61126,151251,99600.71429,20938,151251,78586.06897,19.44841669,33.40064195,0.540233797,0.92779561,286.0634921,342675,184417,158258,114.9144869,61.8433937,53.07109323,3.192069081,1.717872047,1.474197034,185135,98043.66667,87091.33333,62.0841717,32.87849318,29.20567852,1.724560325,0.913291477,0.811268848
3953,63576,12,5298,C,monthly,202,1867.787129,1041.89604,825.8910891,0,0,12.64356436,0.148514851,0,0,0.158415842,66215,0,0,15,450,1854.99505,1029.252475,825.7425743,18,43635,F,39,39,1,0,0,0,1204953,1,12541,167,0.315,92392,59128.59375,500,109399,43635,109399,56263.57143,43635,109399,66668.21053,11.16054997,10.61977566,0.930045831,0.884981305,-71.72193362,114344,48129,66215,21.58248396,9.084371461,12.4981125,1.79854033,0.757030955,1.041509375,81750.33333,37607,44143.33333,15.43041399,7.098338996,8.332074997,1.285867833,0.59152825,0.694339583
3967,84600,36,2350,D,monthly,188,1784.207447,937.0904255,847.1170213,0,0,3.75,0.239361702,0,0,0.170212766,2615,0,0,15,43,1780.218085,933.3404255,846.8776596,24,16916,M,61,61,1,0,0,0,387570,1,9897,140,1.78,18708.5,41766.90625,900,105259,10916,16916,13719.5,6588,82713,38329.52381,17.7731516,5.838085106,0.493698655,0.162169031,-122.8240741,8658,6043,2615,3.684255319,2.571489362,1.112765957,0.102340426,0.07143026,0.030910165,43490.66667,17171.33333,26319.33333,18.50666667,7.306950355,11.19971631,0.514074074,0.202970843,0.311103231
4033,84288,48,1756,C,monthly,121,644.4793388,476.7107438,167.768595,0,0,2.305785124,0,0,0,0.099173554,17900,0,0,0,138,642.1735537,474.4049587,167.768595,9,37382,F,22,22,1,0,0,0,161954,0.48,8720,116,4.1,3690,29824.25,1000,48782,36399,48782,39775,20668,48782,33752.3,16.98419704,22.65091116,0.353837438,0.471893983,9.015555556,30283,12383,17900,17.24544419,7.051822323,10.19362187,0.359280087,0.146912965,0.212367122,19538,12771.33333,6766.666667,11.12642369,7.272968869,3.853454822,0.231800494,0.151520185,0.080280309
