loan_loan_id,account_id,loan_date,loan_amount,loan_duration,loan_payments,loan_status,district_id,acc_frequency,day_before_loan,sum_monthly_payment_amount_notnorm,sum_monthly_payment_amount_in_notnorm,sum_monthly_payment_amount_out_notnorm,sum_monthly_payment_out_household_notnorm,sum_monthly_payment_out_insurrance_notnorm,sum_monthly_payment_in_interest_credited_notnorm,sum_monthly_payment_out_payment_for_statement_notnorm,sum_monthly_payment_out_sanction_interest_neg_bal_notnorm,count_out_sanction_interest_neg_bal_notnorm,count_monthly_payment_trans_notnorm,current_monthly_payment_amount_out,current_monthly_payment_out_household,current_monthly_payment_out_insurrance,current_monthly_payment_out_payment_for_statement,current_monthly_payment_in_interest_credited,sum_other_amount_notnorm,count_other_trans_notnorm,sum_other_amount_in_notnorm,sum_other_amount_out_notnorm,balance_latest,client_gender,client_age,all_client_mean_age,all_client_count,card_type_classic,card_type_gold,card_type_junior,num_inhabitants,urban_rate,avg_salary,num_enterpreneurs_per1000inhabitants,unemploy_rate,number_crimes
6961,9645,6/6/1996,176148,36,4893,C,38,monthly,135,228793,141193,87600,0,0,569,0,0,0,13,30400,0,0,0,209,228224,9,140624,87600,53593,F,36,36,1,0,0,0,85852,0.598,8965,104,7.615,2737.5
6962,9646,2/4/1998,279072,48,5814,C,1,weekly,611,1059913,540707,519206,0,0,2421,240,0,0,86,56559,0,0,30,231,1057252,65,538286,518966,21528,M,30,31,2,0,0,0,1204953,1,12541,167,0.315,92392
6965,9656,13/6/1995,139536,24,5814,A,61,monthly,576,2384969,1210718,1174251,182257,0,4189,255,0,0,165,36095,10721,0,15,309,2198268,112,1206529,991739,36473,F,58,58,1,0,0,0,117897,0.538,8814,107,5.22,2085.5
6969,9673,12/9/1998,88200,36,2450,C,76,monthly,462,489183,272829,216354,44208,0,2360,165,0,0,91,7464,3684,0,15,175,442450,53,270469,171981,56478,M,55,54.5,2,0,0,0,127369,0.512,8369,107,5.29,3271.5
6970,9677,17/6/1997,31620,60,527,C,8,monthly,247,230522,128201,102321,35776,0,703,45,0,0,37,12359,8944,0,15,81,193998,23,127498,66500,25880,M,60,60,1,0,0,0,112065,0.694,11277,127,1.32,5083
6984,9730,15/8/1997,116040,60,1934,C,54,monthly,226,157989,95276,62713,1032,0,777,45,0,0,39,14437,258,0,15,140,156135,25,94499,61636,32565,F,60,57.5,2,0,0,0,387570,1,9897,140,1.78,18708.5
6985,9731,22/11/1995,113796,36,3161,A,54,after_transaction,356,464635,249345,215290,39736,0,1613,700,0,0,72,12187,4967,0,100,138,422586,46,247732,174854,34054,M,28,25,2,0,0,0,387570,1,9897,140,1.78,18708.5
6986,9750,11/2/1995,151728,48,3161,D,74,monthly,271,472514,249501,223013,0,0,1764,75,12,5,57,20545,0,0,15,78,470663,33,247737,222926,26489,M,23,23,1,0,0,0,323870,1,10673,100,5.07,18564.5
6992,9790,27/7/1996,133968,48,2791,C,52,monthly,261,785254,409991,375263,73680,19904,1286,105,0,0,79,28106,9210,2488,15,107,690279,48,408705,281574,34730,M,56,59.5,2,1,0,0,139012,0.619,8363,108,2.995,2681.5
6995,9814,26/9/1996,96168,12,8014,A,64,weekly,616,1227847,615730,612117,0,0,9819,480,0,0,149,23130,0,0,30,255,1217548,76,605911,611637,3609,F,27,27,1,0,1,0,197099,0.747,9624,145,1.955,4374.5
6996,9828,13/4/1995,126600,24,5275,A,11,monthly,693,1542294,795504,746790,0,0,3904,270,0,0,132,25893,0,0,15,183,1538120,92,791600,746520,48721,M,60,60,1,0,0,0,75637,0.365,9622,154,0.495,3502
6998,9833,21/5/1994,97632,12,8136,A,20,monthly,301,989201,515265,473936,39186,0,1597,75,0,0,65,44361,6531,0,15,180,948343,45,513668,434675,41330,F,31,31,1,0,0,0,70646,0.584,8547,120,3.12,1552.5
7001,9859,10/8/1997,300600,60,5010,C,27,monthly,398,801234,437578,363656,8064,6120,2997,120,0,0,95,28264,1008,765,15,279,783933,59,434581,349352,73926,F,35,35,1,1,0,0,67298,0.438,8561,110,0.945,1078
7004,9869,15/3/1995,331560,60,5526,C,12,monthly,571,871266,459626,411640,82418,0,2654,210,0,0,119,31900,5887,0,15,191,785984,73,456972,329012,47992,M,19,18,2,0,0,1,107870,0.58,8754,137,4.055,3836
7008,9897,22/9/1995,36168,12,3014,A,1,monthly,202,249540,139339,110201,3014,20859,1031,30,0,0,36,18714,1507,6953,15,142,224606,23,138308,86298,29138,M,38,38,1,0,0,0,1204953,1,12541,167,0.315,92392
7013,9928,2/8/1996,89340,60,1489,C,60,monthly,267,204457,123342,81115,25080,0,1422,75,0,0,44,19311,5016,0,15,204,177880,25,121920,55960,42242,F,28,28,2,0,0,0,110643,0.519,8441,115,3.94,2065.5
7034,10001,11/7/1996,19044,36,529,C,24,monthly,410,455434,252799,202635,0,0,2097,135,0,0,69,28615,0,0,15,156,453202,47,250702,202500,50168,F,25,25,1,0,0,0,122603,0.8,8991,128,1.655,5235.5
7035,10005,29/7/1998,210744,36,5854,C,64,monthly,242,603533,317653,285880,36604,0,1327,45,0,0,39,27966,9151,0,15,171,565557,25,316326,249231,31772,M,21,21,1,0,0,0,197099,0.747,9624,145,1.955,4374.5
7036,10019,25/9/1996,194940,36,5415,C,8,monthly,468,1152821,593514,559307,0,0,2463,180,0,0,91,15315,0,0,15,91,1150178,64,591051,559127,34212,M,35,35,1,0,0,0,112065,0.694,11277,127,1.32,5083
7037,10022,3/1/1998,218064,48,4543,C,1,monthly,241,397366,220030,177336,23034,0,1582,45,0,0,39,54432,7678,0,15,262,372705,26,218448,154257,42694,F,55,55,1,1,0,0,1204953,1,12541,167,0.315,92392
7046,10049,28/3/1997,91632,12,7636,A,17,monthly,365,213201,114065,99136,11263,0,811,105,0,0,70,9205,1609,0,15,41,201022,45,113254,87768,14930,M,56,60,2,0,0,0,74062,0.614,8114,119,2.46,1092
7049,10063,24/6/1997,233424,36,6484,C,4,weekly,254,664532,355890,308642,360,10984,1372,90,0,0,49,50293,90,2746,30,195,651726,31,354518,297208,47249,M,40,40,1,0,0,0,149893,0.674,9753,109,4.825,5568
7050,10065,23/9/1997,311232,48,6484,C,76,monthly,542,2256462,1154372,1102090,0,0,4585,225,0,0,136,150552,0,0,15,325,2251652,104,1149787,1101865,52289,F,53,53,1,1,0,0,127369,0.512,8369,107,5.29,3271.5
7051,10068,28/7/1997,77808,12,6484,A,1,monthly,117,279188,168443,110745,0,0,932,45,0,0,23,36715,0,0,15,349,278211,17,167511,110700,57698,M,44,40,2,0,0,0,1204953,1,12541,167,0.315,92392
7055,10079,6/4/1994,167100,60,2785,C,62,monthly,335,1132264,585785,546479,0,0,2894,150,0,0,79,37393,0,0,15,220,1129220,58,582891,546329,39310,F,29,27.5,2,1,0,0,145688,0.407,8544,109,1.53,2812.5
7057,10093,20/10/1995,231696,36,6436,A,1,weekly,476,1346104,692989,653115,30382,84984,2779,330,0,0,126,57797,2762,7082,30,188,1227629,77,690210,537419,47175,M,26,25.5,2,0,0,0,1204953,1,12541,167,0.315,92392
7061,10105,27/8/1994,121896,24,5079,A,55,monthly,486,1230427,636171,594256,0,0,3012,135,0,0,93,20415,0,0,15,257,1227280,69,633159,594121,41917,M,34,34,1,0,0,0,157042,0.339,8743,111,2.115,3776.5
7066,10131,2/5/1994,215388,36,5983,B,1,monthly,156,91662,61162,30500,0,0,692,0,0,0,15,3100,0,0,0,139,90970,8,60470,30500,30663,M,40,40,1,0,0,0,1204953,1,12541,167,0.315,92392
7067,10134,11/1/1998,136368,24,5682,C,22,monthly,260,888967,470432,418535,66745,0,2041,90,0,0,59,61550,9535,0,15,285,820091,38,468391,351700,51899,M,30,30,1,0,0,0,58400,0.524,8620,100,1.175,1103
7072,10148,27/1/1998,22104,12,1842,C,34,monthly,379,331257,185284,145973,33640,0,1780,105,0,0,73,18786,4205,0,15,193,295732,47,183504,112228,39312,F,34,34,1,0,0,0,125236,0.877,9675,100,7.04,5256.5
7085,10202,19/6/1997,305424,48,6363,C,70,monthly,346,829171,419424,409747,11529,0,2096,135,0,0,83,11476,1281,0,15,37,815411,54,417328,398083,9680,F,36,36,1,0,0,0,285387,0.899,10177,81,7.175,9993
7087,10215,20/2/1997,44304,24,1846,C,38,monthly,314,287083,166764,120319,912,0,1444,75,0,0,63,16189,152,0,15,196,284652,43,165320,119332,46446,M,33,33,1,0,0,0,85852,0.598,8965,104,7.615,2737.5
7088,10233,3/5/1997,239160,60,3986,C,27,monthly,437,694072,361341,332731,4104,9860,1931,150,0,0,106,25270,456,986,15,130,678027,63,359410,318617,28625,M,52,52,1,0,0,0,67298,0.438,8561,110,0.945,1078
7091,10243,22/9/1998,113436,36,3151,C,44,monthly,384,1851732,981106,870626,0,0,3205,150,0,0,104,27515,0,0,15,213,1848377,82,977901,870476,110483,M,43,43,1,1,0,0,105606,0.53,8254,97,3.23,2245.5
7096,10257,2/9/1998,37812,12,3151,C,27,monthly,489,1872132,969767,902365,207214,0,3509,225,0,0,130,50216,14801,0,15,210,1661184,85,966258,694926,67422,F,34,34,1,0,0,0,67298,0.438,8561,110,0.945,1078
7097,10266,23/12/1993,75624,24,3151,B,54,monthly,196,308356,175156,133200,13500,0,1778,0,0,0,23,47800,13500,0,0,235,293078,13,173378,119700,41955,M,41,41,1,0,0,0,387570,1,9897,140,1.78,18708.5
7100,10280,31/12/1997,348120,60,5802,C,69,monthly,395,962843,508231,454612,0,0,2828,120,0,0,65,35878,0,0,15,240,959895,45,505403,454492,53622,F,37,37,1,1,0,0,42821,0.484,8173,124,7.01,1358
7101,10297,18/11/1996,421008,48,8771,C,14,monthly,304,426100,228633,197467,59412,0,1250,75,0,0,50,22917,9902,0,15,143,365363,30,227383,137980,31168,M,46,46,1,1,0,0,177686,0.748,10045,135,1.555,6449.5
7104,10320,13/12/1993,259740,60,4329,A,68,monthly,155,221647,144433,77214,12414,0,781,0,0,0,17,33514,12414,0,0,261,208452,12,143652,64800,67220,M,20,20,1,0,0,0,228848,0.572,9893,96,4.36,5755
7110,10345,21/1/1998,31260,12,2605,C,36,monthly,654,508505,261216,247289,114614,0,2380,255,0,0,131,17197,6742,0,15,79,391256,76,258836,132420,13932,M,31,33,2,0,0,0,159617,0.852,9198,131,3.79,5964
7115,10351,4/3/1997,88704,48,1848,C,23,monthly,670,360444,186934,173510,79380,0,1750,270,0,0,131,6425,4410,0,15,51,279044,73,185184,93860,13446,F,39,40,2,0,0,0,87419,0.855,8624,102,2.18,3038.5
7119,10361,2/6/1997,86880,12,7240,A,21,monthly,346,970049,502311,467738,0,0,2251,105,0,0,58,60790,0,0,15,233,967693,40,500060,467633,34590,F,59,59,1,1,0,0,103347,0.67,9104,123,1.785,2326.5
7121,10364,10/11/1993,21924,36,609,A,55,monthly,297,268092,158587,109505,31310,0,1110,75,0,0,45,12077,6262,0,15,154,235597,26,157477,78120,49083,M,39,39.5,2,0,0,0,157042,0.339,8743,111,2.115,3776.5
7122,10365,4/1/1997,260640,36,7240,D,22,monthly,490,540993,276279,264714,25950,1986,2178,105,5,1,78,12844,4325,331,15,16,510769,43,274101,236668,11565,F,50,50,1,0,0,0,58400,0.524,8620,100,1.175,1103
7129,10404,1/3/1998,194280,60,3238,C,1,monthly,426,713595,372115,341480,21710,900,2499,150,0,0,113,25887,2171,100,30,348,688336,70,369616,318720,30653,M,30,30,1,1,0,0,1204953,1,12541,167,0.315,92392
7130,10411,11/12/1996,123408,24,5142,A,39,after_transaction,384,376341,192349,183992,18120,13938,2670,600,0,0,65,14982,3020,2323,100,73,341013,35,189679,151334,8357,M,35,35,1,0,1,0,119895,0.899,10446,90,8.35,4845
7136,10436,28/9/1996,54396,36,1511,C,60,monthly,191,88638,62423,26215,0,0,499,15,0,0,23,8915,0,0,15,144,88124,17,61924,26200,36209,M,60,60,1,0,0,0,110643,0.519,8441,115,3.94,2065.5
7137,10439,3/6/1994,151560,24,6315,A,66,monthly,194,474196,247759,226437,10134,0,1174,30,0,0,28,63055,10134,0,15,181,462858,19,246585,216273,21323,M,46,46,1,0,1,0,125832,0.483,8512,102,3.81,2175
7138,10440,3/7/1995,60000,60,1000,C,72,monthly,658,351804,184339,167465,50320,0,2021,255,0,0,137,15825,2960,0,15,83,299208,82,182318,116890,16893,M,53,53,1,0,0,0,226122,0.626,8994,110,4.295,9440
7139,10445,22/1/1998,23412,12,1951,C,72,monthly,603,1009099,530830,478269,51744,0,4010,225,0,0,129,30649,3234,0,15,281,953120,79,526820,426300,52566,M,44,43,2,1,0,0,226122,0.626,8994,110,4.295,9440
7142,10451,19/12/1994,482940,60,8049,D,1,monthly,477,527897,273168,254729,26829,7579,3119,165,0,0,130,27976,2439,689,15,170,490205,67,270049,220156,18439,F,23,23,1,0,0,0,1204953,1,12541,167,0.315,92392
7147,10478,2/1/1998,267600,48,5575,C,70,weekly,678,1460841,736203,724638,0,0,4568,330,0,0,112,47530,0,0,30,135,1455943,80,731635,724308,11563,F,41,41,1,0,0,0,285387,0.899,10177,81,7.175,9993
7151,10493,18/2/1998,133800,24,5575,C,12,monthly,405,886070,461097,424973,77346,0,2389,135,0,0,93,69921,8594,0,15,211,806200,62,458708,347492,36127,M,58,58,1,0,0,0,107870,0.58,8754,137,4.055,3836
7154,10520,5/12/1996,417600,60,6960,C,55,after_transaction,408,277441,168041,109400,0,0,4356,100,0,0,34,4600,0,0,100,332,272985,20,163685,109300,58639,M,29,29,1,0,1,0,157042,0.339,8743,111,2.115,3776.5
7164,10613,15/8/1998,249792,48,5204,C,55,monthly,284,649045,359541,289504,0,0,2365,75,0,0,45,17315,0,0,15,209,646605,31,357176,289429,70039,M,34,34,1,1,0,0,157042,0.339,8743,111,2.115,3776.5
7166,10630,24/6/1995,198240,24,8260,A,41,monthly,160,120751,78048,42703,7303,0,413,0,0,0,16,16603,7303,0,0,135,113035,11,77635,35400,35344,M,43,43,1,0,0,0,118650,0.856,9832,114,3.89,5958
7167,10644,18/6/1998,269964,36,7499,C,16,monthly,341,1109950,588206,521744,88424,0,2910,105,0,0,75,69498,11053,0,15,260,1018511,49,585296,433215,66464,F,20,20,1,0,0,1,93931,0.569,8427,107,1.32,1893.5
7168,10645,5/7/1998,208332,36,5787,C,2,monthly,561,1903313,965295,938018,52360,0,4225,210,0,0,124,86255,3740,0,15,208,1846518,78,961070,885448,27297,F,19,19,1,0,0,0,88884,0.467,8507,132,1.725,2416.5
7171,10650,24/2/1998,196224,48,4088,C,76,monthly,168,532822,306751,226071,10356,0,1594,15,0,0,23,30571,10356,0,15,329,520857,16,305157,215700,80680,M,49,49,1,0,1,0,127369,0.512,8369,107,5.29,3271.5
7172,10652,7/5/1998,45720,12,3810,C,1,monthly,415,820349,424728,395621,11610,0,2040,135,0,0,86,22167,1290,0,15,116,806564,55,422688,383876,29123,F,21,21,1,0,0,0,1204953,1,12541,167,0.315,92392
7176,10663,28/10/1995,260028,36,7223,A,11,monthly,689,2014818,1042331,972487,86076,0,4966,255,0,0,161,39314,4782,0,15,257,1923521,105,1037365,886156,69851,M,23,23,1,1,0,0,75637,0.365,9622,154,0.495,3502
7181,10679,2/10/1997,197808,24,8242,C,1,monthly,125,404683,224283,180400,0,0,854,0,0,0,15,64300,0,0,0,245,403829,11,223429,180400,43883,F,37,37,1,1,0,0,1204953,1,12541,167,0.315,92392
7187,10711,24/12/1997,24180,60,403,C,36,monthly,534,744389,416754,327635,35282,1105,4940,180,0,0,134,29650,2714,85,15,339,702882,80,411814,291068,89122,M,61,61,1,0,0,0,159617,0.852,9198,131,3.79,5964
7189,10728,21/3/1996,154656,48,3222,C,71,monthly,454,592200,314688,277512,38670,0,1823,150,0,0,89,13982,3867,0,15,116,551557,55,312865,238692,37181,M,43,43,1,0,0,0,161227,0.697,8678,102,5.735,4787.5
7192,10738,21/12/1994,115992,36,3222,A,45,weekly,613,789227,399449,389778,2976,0,1948,480,0,0,127,70037,186,0,30,228,783823,75,397501,386322,17712,M,62,62,1,1,0,0,77917,0.535,8390,132,2.545,2101
7194,10762,17/9/1996,68832,36,1912,C,1,monthly,330,414939,233239,181700,32610,0,1515,90,0,0,53,10350,5435,0,15,160,380724,31,231724,149000,51541,M,40,40,1,0,0,0,1204953,1,12541,167,0.315,92392
7195,10774,23/4/1998,339168,48,7066,C,46,monthly,292,183162,105919,77243,22368,0,992,75,0,0,51,12543,3728,0,15,122,159727,31,104927,54800,28678,F,57,57,1,0,0,0,112709,0.735,8369,117,2.005,2736
7198,10788,23/8/1994,45768,12,3814,A,67,weekly,274,152428,103428,49000,0,0,1116,0,0,0,27,23900,0,0,0,171,151312,15,102312,49000,54428,F,22,22,1,0,0,0,106054,0.631,8110,109,6.125,3161.5
7199,10789,9/12/1997,45768,12,3814,A,75,monthly,447,1633660,855022,778638,124080,34710,3138,195,0,0,146,13958,10340,2670,15,197,1471537,94,851884,619653,77322,M,55,58,2,0,0,0,138032,0.646,8819,99,5.48,4284
7200,10799,11/7/1998,31140,60,519,C,76,monthly,326,126604,81614,44990,0,0,1083,90,0,0,50,15,0,0,15,123,125431,34,80531,44900,36627,M,22,22,1,0,0,0,127369,0.512,8369,107,5.29,3271.5
7201,10807,7/3/1997,67464,12,5622,A,34,monthly,359,817663,441079,376584,0,0,1925,105,0,0,57,27115,0,0,15,157,815633,39,439154,376479,64497,M,64,64,1,0,0,0,125236,0.877,9675,100,7.04,5256.5
7202,10812,29/5/1998,140688,48,2931,C,16,monthly,416,957827,491261,466566,0,0,2520,165,0,0,85,16615,0,0,15,159,955142,62,488741,466401,24700,M,58,58.5,2,0,0,0,93931,0.569,8427,107,1.32,1893.5
7209,10857,30/11/1997,385560,60,6426,D,50,monthly,424,461395,235905,225490,33900,0,2053,90,0,0,59,20415,0,0,15,44,425352,25,233852,191500,10415,M,43,43,1,0,0,0,102609,0.52,8187,94,5.125,2128.5
7213,10884,13/2/1996,113544,36,3154,C,65,monthly,358,458200,235792,222408,9282,0,1504,105,0,0,71,26049,1326,0,15,108,447309,46,234288,213021,13387,M,57,57,1,0,0,0,114200,0.437,8403,105,5.71,2437.5
7219,10905,23/8/1997,57120,48,1190,C,32,monthly,275,162812,102787,60025,14695,0,1207,60,0,0,49,9336,2939,0,15,186,146850,32,101580,45270,42762,M,41,41,1,1,0,0,105058,0.81,9272,118,3.01,4422.5
7220,10911,28/7/1994,131292,36,3647,A,1,weekly,425,656993,344177,312816,73120,0,1806,270,0,0,83,14042,7312,0,30,105,581797,51,342371,239426,31361,M,45,45,1,0,0,0,1204953,1,12541,167,0.315,92392
7221,10915,11/6/1998,152460,60,2541,C,25,weekly,481,535144,272393,262751,28556,40161,1372,330,0,0,118,21887,2596,3651,30,104,464725,70,271021,193704,9642,F,48,48,1,0,0,0,88757,0.617,8554,113,2.54,2020
7226,10940,23/2/1994,197748,36,5493,A,50,monthly,163,228694,135994,92700,0,0,602,0,0,0,16,29900,0,0,0,204,228092,12,135392,92700,43295,F,29,30,2,0,0,0,102609,0.52,8187,94,5.125,2128.5
7227,10942,2/10/1995,314520,60,5242,C,44,weekly,484,1971888,1011188,960700,125664,0,3854,390,0,0,130,140402,10472,0,30,310,1841980,89,1007334,834646,50517,F,44,44,1,0,0,0,105606,0.53,8254,97,3.23,2245.5
7230,10954,2/4/1997,18720,60,312,C,25,monthly,247,192748,118528,74220,0,0,1185,60,0,0,42,9815,0,0,15,210,191503,30,117343,74160,44323,M,39,41.5,2,1,0,0,88757,0.617,8554,113,2.54,2020
7233,10963,25/12/1996,115812,36,3217,C,16,monthly,585,1646737,844304,802433,0,0,3915,255,0,0,124,32415,0,0,15,209,1642567,88,840389,802178,41878,M,46,46,1,0,0,0,93931,0.569,8427,107,1.32,1893.5
7235,10973,13/10/1993,154416,48,3217,A,18,weekly,176,311685,182544,129141,0,0,922,120,0,0,32,19174,0,0,30,167,310643,22,181622,129021,53403,F,30,30,1,0,0,0,70699,0.653,8968,131,3.075,1825
7240,11013,6/9/1993,274740,60,4579,A,1,weekly,204,511541,276327,235214,756,0,1141,60,0,0,27,43485,756,0,30,183,509584,18,275186,234398,41143,M,21,21,1,0,0,1,1204953,1,12541,167,0.315,92392
7241,11021,4/3/1995,168984,24,7041,B,1,monthly,571,1817194,920747,896447,0,0,7446,270,6,2,160,10015,0,0,15,57,1809472,102,913301,896171,24304,M,23,23,1,0,0,0,1204953,1,12541,167,0.315,92392
7242,11027,23/10/1997,48096,24,2004,C,32,weekly,454,409250,220802,188448,37990,0,1801,300,0,0,83,22497,3799,0,30,170,369159,49,219001,150158,32353,M,41,41,1,0,0,0,105058,0.81,9272,118,3.01,4422.5
7243,11042,4/12/1995,217152,36,6032,A,72,monthly,309,722008,382142,339866,50616,0,1737,90,0,0,57,29551,8436,0,15,226,669565,35,380405,289160,42294,M,25,25,1,1,0,0,226122,0.626,8994,110,4.295,9440
7246,11054,20/8/1996,148920,60,2482,C,59,weekly,201,242794,129036,113758,34518,0,846,60,0,0,31,21036,11506,0,30,77,207370,20,128190,79180,15279,M,22,22,1,0,0,0,108871,0.621,8444,106,3.335,2450
7249,11065,12/6/1994,69360,48,1445,A,11,monthly,450,370360,204510,165850,0,0,1804,150,0,0,78,21215,0,0,15,152,368406,54,202706,165700,38665,M,58,58,1,0,0,0,75637,0.365,9622,154,0.495,3502
7250,11069,4/3/1997,119136,48,2482,C,37,monthly,641,799938,422820,377118,0,0,3515,285,0,0,119,2115,0,0,15,135,796138,79,419305,376833,45721,F,36,36,1,0,0,0,114006,0.623,9065,123,4.895,4156.5
7253,11079,26/4/1997,98304,12,8192,A,16,monthly,533,1904918,974630,930288,0,0,5123,195,0,0,113,97015,0,0,15,372,1899600,83,969507,930093,44346,M,29,29,1,1,0,0,93931,0.569,8427,107,1.32,1893.5
7255,11096,9/6/1997,213300,60,3555,C,28,monthly,181,280669,159193,121476,6661,0,700,15,0,0,22,63276,6661,0,15,156,273293,15,158493,114800,37717,F,44,44,1,0,0,0,72541,0.369,8594,112,1.805,1552.5
7259,11111,31/1/1994,108144,36,3004,A,1,monthly,256,751932,386926,365006,28416,0,1605,90,0,0,55,8251,4736,0,15,161,721821,35,385321,336500,21921,F,36,39,2,0,0,0,1204953,1,12541,167,0.315,92392
7262,11135,1/3/1994,182628,36,5073,A,75,monthly,142,107661,76661,31000,0,0,550,0,0,0,13,9800,0,0,0,346,107111,9,76111,31000,45661,M,40,40,1,0,0,0,138032,0.646,8819,99,5.48,4284
7263,11138,19/1/1996,89880,24,3745,A,70,weekly,154,391998,215538,176460,0,0,1100,60,0,0,29,51030,0,0,30,318,390838,22,214438,176400,39080,M,36,36,1,1,0,0,285387,0.899,10177,81,7.175,9993
7264,11141,7/10/1997,44940,12,3745,A,1,weekly,238,521087,299036,222051,0,0,1287,120,0,0,40,26130,0,0,30,298,519680,29,297749,221931,76986,F,23,23,1,1,0,0,1204953,1,12541,167,0.315,92392
7271,11186,2/10/1996,392460,60,6541,C,12,monthly,678,1842210,947725,894485,176580,0,4699,270,0,0,143,31525,9810,0,15,216,1660661,85,943026,717635,53260,F,19,19.5,2,0,0,1,107870,0.58,8754,137,4.055,3836
7277,11231,24/10/1997,89280,12,7440,A,1,monthly,261,792150,427135,365015,39132,0,2127,60,0,0,52,30927,9783,0,15,234,750831,36,425008,325823,70120,M,52,52,1,0,0,0,1204953,1,12541,167,0.315,92392
7279,11244,11/12/1997,155760,24,6490,C,33,monthly,333,1123326,589386,533940,85078,0,1722,120,0,0,83,81176,12154,0,15,311,1036406,58,587664,448742,55447,F,51,51,1,0,0,0,133777,0.847,8705,116,6.655,4754.5
7284,11265,15/9/1993,52788,12,4399,A,15,monthly,244,159741,90384,69357,2024,0,631,45,0,0,43,11128,506,0,15,81,157041,29,89753,67288,21029,M,26,26,1,0,0,0,58796,0.519,9045,124,3.35,1862
7286,11271,31/1/1997,67320,36,1870,C,5,monthly,499,416195,217974,198221,69696,6192,1489,165,0,0,111,16803,5808,516,15,116,338653,61,216485,122168,19758,M,27,27,1,0,0,0,95616,0.514,9307,118,4.115,2828
7292,11317,22/11/1998,317460,60,5291,C,50,monthly,499,2081408,1078955,1002453,53886,0,3769,210,0,0,145,133148,3849,0,15,321,2023543,101,1075186,948357,76509,M,24,24,1,0,0,0,102609,0.52,8187,94,5.125,2128.5
7294,11327,27/9/1998,39168,24,1632,C,7,monthly,347,430811,246463,184348,22158,0,2167,90,0,0,54,25708,3693,0,15,272,406396,32,244296,162100,62119,F,20,20,1,0,0,0,94725,0.634,9920,130,2.535,4567.5
7295,11328,18/7/1998,280440,60,4674,C,54,monthly,620,862708,447003,415705,0,0,3411,225,0,0,106,21429,0,0,15,189,859072,72,443592,415480,31303,F,47,47,1,0,0,0,387570,1,9897,140,1.78,18708.5
7304,11349,29/10/1995,419880,60,6998,C,1,weekly,156,439677,232191,207486,10886,0,757,0,0,0,18,84186,10886,0,0,263,428034,13,231434,196600,24704,F,54,55,2,0,0,0,1204953,1,12541,167,0.315,92392
7305,11359,6/8/1996,54024,12,4502,A,61,monthly,675,1280190,652933,627257,76806,0,3597,270,0,0,147,21087,4518,0,15,110,1199517,90,649336,550181,25697,M,31,31,1,1,0,0,117897,0.538,8814,107,5.22,2085.5
7308,11362,27/12/1996,129408,24,5392,A,67,monthly,440,486888,255543,231345,47800,3300,1456,135,0,0,107,22070,4780,330,15,94,434197,65,254087,180110,24200,F,37,37,1,0,0,0,106054,0.631,8110,109,6.125,3161.5
